Dataset,Language,Source Sentence,Translation,Reference Sentence
TED,de,"Then one day you wake up, and they tell you """" you're a queen, """" but then you find that someone else is pulling on the strings.",,"Dann wachst du eines Tages auf und sie sagen dir: """" Du bist eine Königin """" Aber dann bemerkst du, dass jemand anderes die Fäden zieht."
TED,de,"And when you look through them, you get a glimpse into the mind of the cyber-illusionist.","Choci:“Kiedy pogledaš skozi to, ujameš se do mysli kibernetičana iluzionista.","Und wenn man hindurchschaut, kann man einen Blick in die Gedanken eines Cyber-Illusionisten erhaschen."
TED,de,"And of course, I'm very happy you asked that question — (Laughter) — because that's a very good question.",,"Und natürlich bin ich sehr glücklich, dass Sie diese Frage gestellt haben — (Gelächter) — weil das eine sehr gute Frage ist."
TED,de,"In the Ottoman times, there were itinerant storytellers called """" meddah. """" They would go to coffee houses, where they would tell a story in front of an audience, often improvising.","In the Ottoman times, there were itinerant storytellers called """" meddah. """" They would go to coffee houses, where they would tell a story in front of a audience, often improvising.","In der osmanischen Zeit gab es umherziehende Geschichtenerzähler, die """" Meddah """". Sie gingen in die Kaffeehäuser, wo sie eine Geschichte vor einem Publikum erzählten, oftmals eine Improvisation."
TED,de,Anyone who's followed politics can testify to how hard that is for some people to get.,,"Jeder, der die Politik verfolgt, kann bezeugen, wie schwierig das für gewisse Menschen ist."
TED,de,That's one box for every week of a 90-year life.,,Ein Kästchen für jede Woche in einem 90 Jahre langen Leben.
TED,de,"One of the other things we did was begin to diversify the species that we served — small silverfish, anchovies, mackerel, sardines were uncommon.",,"Eine weitere Sache, die wir unternahmen war, die Arten die wir servierten zu erweitern — kleine Silberfische, Sardellen, Makrelen, Sardinen waren üblich."
TED,el,"At the end of the meeting, the chairman of the department, he stood up.",,"Στο τέλος της συνάντησης, ο πρόεδρος του τμήματος, σηκώθηκε."
TED,el,"What first got me thinking about this was a blog post authored earlier this year by Derek K. Miller, who was a science and technology journalist who died of cancer.",,"Αυτό που με έκανε να το σκεφτώ ήταν μια δημοσίευση που είχε γράψει νωρίτερα φέτος ο Ντέρεκ Κ.Μίλερ, επιστημονικός και τεχνολογικός σχολιαστής, ο οποίος πέθανε από καρκίνο."
TED,el,"A subtle conditioning process had begun, the implication that normal people don't hear voices and the fact that I did meant that something was very seriously wrong.",,"Μια ανεπαίσθητη διεργασία εξάρτησης είχε αρχίσει, η υπόδειξη ότι οι φυσιολογικοί άνθρωποι δεν ακούν φωνές κι ότι εννοούσα πως μου συνέβαινε κάτι πολύ σοβαρό."
TED,el,The population explosion was unstoppable.,Els explosions inhabitatíves.,Η πληθυσμιακή έκρηξη ήταν ασταμάτητη.
TED,el,"A lot of the funding that I have managed to raise has gone directly to Treatment Action Campaign and the incredible work that they do, and are still continuing to do in South Africa.",,"Πολλά από τα χρήματα που κατάφερα να συγκεντρώσω έχουν πάει άμεσα στην Treatment Action Campaign και στην απίστευτη δουλειά που κάνουν, και εξακολουθούν να κάνουν, στη Νότια Αφρική."
TED,el,"It was the Editors' Choice in Science, which is a top science magazine.",“Editors’ Choice in Science” (Editors’ Choice in Science) – top science magazine.,"Ήταν η """" Επιλογή του Εκδότη """" στο Science, το οποίο είναι ένα κορυφαίο επιστημονικό περιοδικό."
TED,el,And this happens with all bodies with atmospheres.,,Αυτό συμβαίνει με όλα τα σώματα με ατμόσφαιρες.
TED,el,This is great.,,Καταπληκτικό.
TED,el,And so I made him a golden typewriter through which he could dispense his commands to nephews and nieces around the world as an email.,──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────,Έτσι του έφτιαξα μια χρυσή γραφομηχανή μέσω της οποίας μπορούσε να μεταφέρει τις εντολές του σε ανιψιούς και ανιψιές σε όλον τον κόσμο με μορφή μέιλ.
TED,el,So this is how it works.,,Έτσι λοιπόν δουλεύει.
TED,el,Thanks.,Thank you.,Ευχαριστώ.
TED,el,Do you remember that Loony Tunes cartoon where there's this pathetic coyote who's always chasing and never catching a roadrunner?,You remember that Loony Tunes cartoon where there is this pathetic coyote who is always hunting and never catching a roadrunner?,Θυμάστε αυτό το καρτούν απο τα Loony Tunes όπου είναι ένα αξιολύπητο κογιοτ που πάντα κυνηγάει και ποτέ δεν πιάνει ένα πουλί-δρομέα;
TED,el,Or is it photography?,,Ή είναι φωτογραφία;
TED,el,"That is prosperity, the saving of time in satisfying your needs.",,"Αυτό είναι η ευημερία, η εξοικονόμηση χρόνου στην ικανοποίηση των αναγκών μας."
TED,el,"It was armed with this knowledge that ultimately I would gather together my shattered self, each fragment represented by a different voice, gradually withdraw from all my medication, and return to psychiatry, only this time from the other side.",,"Ήταν η γνώση αυτή τελικά που με βοήθησε να μαζέψω τα κομμάτια του εαυτού μου, κάθε κομμάτι και μια διαφορετική φωνή, να σταματήσω να παίρνω φάρμακα και να επιστρέψω στην ψυχιατρική, από μια άλλη πλευρά αυτή τη φορά."
TED,el,"The first is that the most important political value for the Chinese is unity, is the maintenance of Chinese civilization.",,"Η πρώτη είναι ότι η πιο σημαντική πολιτική αξία για τους Κινέζους είναι η ενότητα, είναι η διατήρηση του Κινέζικου πολιτισμού."
TED,el,"In that moment in time, Mandela told the world's press that there was a virtual genocide taking place in his country; that post-apartheid Rainbow Nation, a thousand people were dying on a daily basis and that the front line victims, the most vulnerable of all, were women and children.",()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()())()()()())()())()())())()()(),"Εκείνη τη στιγμή, ο Μαντέλα είπε στον παγκόσμιο τύπο ότι μια πραγματική γενοκτονία συνέβαινε στη χώρα του, ότι μετά το Απαρτχάιντ το Έθνος του Ουράνιου Τόξου χίλια άτομα πέθαιναν κάθε μέρα, και ότι τα θύματα της πρώτης γραμμής, τα πιο ευάλωτα απ 'όλους, ήταν γυναίκες και παιδιά."
TED,el,Whose son shall it be?,,Ποιανού γιός θα είναι;
TED,el,We're going to eradicate fear.,Nós d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d d,Θα εξαφανίσουμε το φόβο.
TED,el,Everything seems to have gone fine.,,¨ Όλα φαίνονται να έχουν πάει καλά.
TED,hu,"On this picture, you have my father-in-law surrounded by his three beautiful daughters.",,"Ezen a képen az apósomat láthatják, három gyönyörű lánya körében."
TED,hu,"(Laughter) And I'm like, """" What is this jacked-up metaphor?",,"(Nevetés) És arra gondolok, """" Mi ez az elcseszett metafora?"
TED,hu,(Applause),,(Taps)
TED,hu,It's not saying that it's not a big problem.,,hogy ez ne lenne nagy probléma!
TED,hu,"So this is a work called """" The Sun Shadow. """" And it was almost like a sheet of paper, like a cutout of a childlike drawing of an oil spill or a sun.",,"Ennek a munkának a címe """" A Nap árnyék """". Egy papírdarabhoz hasonlatos, egy kivágott gyerekrajzhoz, ami olajfoltot vagy napot ábrázol."
TED,hu,"There's been many other seminars and university students, and different things.",,"Sok-sok szemináriumon, hallgatóval, különböző dolgokkal."
TED,hu,This is really exciting.,,Ez nagyon izgalmas.
TED,hu,One woman straps herself.,,Egy nő gúzsba köti magát.
TED,hu,"The oil was running out, and a nuclear winter would finish us off.",,Az olaj kifogyóban volt. Végül a nukleáris tél végzett volna velünk.
TED,hu,"And the optical components, if you look at the inset up on the right, we had to figure out a way to manufacture lenses in paper itself at really high throughputs, so it uses a process of self-assembly and surface tension to build achromatic lenses in the paper itself.",,"És az optikai elemek, ha a jobb felső beillesztett képet nézitek, ki kellett találni, hogy hogyan gyártsunk lencsét papírba ágyazva, nagy kivitelben, úgyhogy a folyamat önszerveződésen és felületi feszültségen alapul, hogy színtorzulás-mentes lencsét illesszünk magába a papírba."
TED,hu,"And her baby will receive PMTCT, which will mean that that baby can be born free of the virus.",,"A baba pedig PMTCT-ben fog részesülni, ami azt jelenti, hogy vírusmentesen születhet meg."
TED,hu,"The other word, peripeteia, that's the moment in the great tragedies, you know — Euripides and Sophocles — the moment where Oedipus has his moment, where he suddenly realizes that hot chick he's been sleeping with and having babies with is his mother. OK.",,"A másik szó, a peripeteia, az az a pillanat a tragédiákban, amikor, tudjátok - Euripidész és Szophoklész - az a pillanat, amikor Oidipusz rájön, mikor hirtelen rádöbben, hogy a jó csaj, akivel lefeküdt és akitől gyerekei születtek, az anyja. Oké."
TED,hu,"Mars, on the other hand, has been unprotected because of its lack of magnetic field, and over billions of years, maybe enough atmosphere has been stripped away to account for a transition from a habitable planet to the planet that we see today.",,"Másrészről a Mars védtelen volt, mert nincs mágneses tere, és több milliárd év alatt annyi légkör elillanhatott, hogy lakható bolygóból olyanná alakult, amilyennek ma látjuk."
TED,hu,"Just for malaria itself, there are a million deaths a year, and more than a billion people that need to be tested because they are at risk for different species of malarial infections.","Samozrejme, malaria sama, there are a million deaths a year, and more than a billion people that need to be tested because they are at risk for different species of malaria infections.","A malária önmagában évi egymillió áldozatot követel, és több mint egy milliárd embert kell tesztelni, mert fennáll a kockázata különböző maláriafajok fertőzésének."
TED,hu,The lists go on and on.,,És ez így megy tovább...
TED,hu,"Now, criminals who weren't capable of reaching us before can reach us.",,"Ezért azok a bűnözők is képesek elérni bennünket, — áldozatokat — akik eddig nem voltak képesek erre."
TED,hu,"When that doesn't work, when it turns out those people have all the same facts that we do and they still disagree with us, then we move on to a second assumption, which is that they're idiots.",,"Ha ez nem működik, mert kiderül, hogy a másik félnek is ugyanaz az információ áll rendelkezésére, mint nekünk és mégsem ért egyet velünk, akkor továbblépünk a második feltevésre, mégpedig, hogy idiótával állunk szemben."
TED,hu,The doctors and nurses were phenomenal.,Meters and nurses were phenomenal.,Az orvosok és nővérek lenyűgözőek voltak.
TED,hu,The shores are from a different location.,,A partok egy másik helyről származnak.
TED,hu,"This might strike you as a strange career move, but it actually has one great advantage: no job competition.",,"Kissé furcsa karrier-választásnak tűnhet, de van egy hatalmas előnye: nincs nagy konkurencia."
TED,it,(Applause) Thank you. (Applause),(Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you) (Thank you),(Applausi) Grazie. (Applausi)
TED,it,So it's possible to run a different type of campaign.,,Quindi è possibile condurre una campagna elettorale differente.
TED,it,"That's a huge difference, a seven-fold difference.",,"C' è una grossa differenza, sette volte tanto."
TED,it,"And so I committed — when I left South Africa, when I left Capetown, I told myself, """" This is going to be something that I have to talk about.",──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────,"Fu allora che mi impegnai - quando lasciai il Sud Africa, quando lasciai Capetown, e dissi a me stessa: """" è un argomento del quale devo parlare."
TED,it,I'm Jane McGonigal. I'm a game designer.,I am Jane McGonigal.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I am a gaming designer.I,Mi chiamo Jane McGonigal. Sono un' autrice di videogiochi.
TED,it,That was the problem.,,Questo era il problema.
TED,it,Where are economic networks?,"Aha, aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa",Dove sono le reti economiche?
TED,it,All hell broke loose.,,Fu un momento di panico generale.
TED,it,Think about it: Marketeers spend all their time making us switch from one brand to the other.,Think about it: Marketers spend all their time making us switch from one brand to another.,Pensateci: il marketing cerca continuamente di farci passare da una marca all' altra.
TED,it,"Now, the most common interpretation of this, which you find in all the psychiatry textbooks, is a Freudian view, and that is that this chap — and the same argument applies to women, by the way, but I'll just talk about guys.",,"Ora, l' interpretazione più comune che si trova in tutti i manuali di psichiatria, è una visione freudiana, e cioè che questo tizio — la stessa cosa vale per le donne, ma parlerò solo di uomini —"
TED,it,"Basically, about half of the world's population is lacking in iron, zinc, iodine and vitamin A.","The world’s population is missing iron, zinc, iodine and vitamin A.","In pratica, circa metà della popolazione mondiale ha carenza di ferro, zinco, iodio e vitamina A."
TED,it,I'm performing for you.,I am performing for you.,Mi sto esibendo per voi.
TED,it,"When a leader makes the choice to put the safety and lives of the people inside the organization first, to sacrifice their comforts and sacrifice the tangible results, so that the people remain and feel safe and feel like they belong, remarkable things happen.",,"Quando un leader fa la scelta di stabilire come priorità la sicurezza e la vita delle persone nell' organizzazione per sacrificare le proprie comodità a favore di risultati tangibili, così che le persone rimangono e si sentono sicure e accettate, accadono cose notevoli."
TED,it,Next portrait interpretation is metaphoric.,Next PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious PostPrevious,La prossima interpretazione del dipinto è metaforica.
TED,it,"Harvest palms, smoke.","Smake palm, smoke Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm Smake palm","Raccolti di palme, fumo."
TED,it,"And sure enough, the four year-olds used the evidence to wave the object on top of the detector.",,"E infatti, il bambino di quattro anni ha usato le prove per agitare l' oggetto sul rilevatore."
TED,it,I grew up in a family where every dinner conversation was around social justice.,,Sono cresciuta in una famiglia dove ogni conversazione a tavola riguardava la giustizia sociale.
TED,it,"And on the left side, you'll see the processed video where the camera has made him invisible.",,E sulla sinistra vedrete il video elaborato dove la telecamera l' ha reso invisibile.
TED,it,How did we get here?,Cum,Come abbiamo fatto ad arrivare a questo punto?
TED,it,It's just a quick video of what we do.,,È un breve filmato di ciò che facciamo.
TED,lt,This attachment to our own rightness keeps us from preventing mistakes when we absolutely need to and causes us to treat each other terribly.,,"Šis prisirišimas prie savo teisumo trukdo mums išvengti klaidų, kuomet mums to visapusiškai reikia ir priverčia mus elgtis siaubingai vieniems su kitais."
TED,lt,We would never do it.,Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada Nikada,Niekas taip nedaro.
TED,lt,"My big idea is a very, very small idea that can unlock billions of big ideas that are at the moment dormant inside us.",,"Mano didelė idėja tėra mažytė idėja, galinti atverti milijonus didelių idėjų, kurios šiuo metu slypi mumyse."
TED,lt,"Now essentially, this represented taking an aggressive stance towards my own mind, a kind of psychic civil war, and in turn this caused the number of voices to increase and grow progressively hostile and menacing.",,"Tuomet iš esmės pasidariau agresyvi prieš savo pačios protą, tai buvo lyg dvasios pilietinis karas, ir pradėjau girdėti daugiau balsų, ir tie balsai pasidarė priešiški ir grėsmingi."
TED,lt,CA: Wow.,C:,K. Andersonas: Tai bent.
TED,lt,"It was neutral, impassive and even, after a while, strangely companionate and reassuring, although I did notice that its calm exterior sometimes slipped and that it occasionally mirrored my own unexpressed emotion.",,"Jis buvo neutralus, ramus ir netgi, po kiek laiko, keistai draugiškas ir užtikrinantis. Nors kartais pastebėdavau, kad jis atspindėdavo mano neparodytas emocijas."
TED,lt,Sputnik quickly became one of the three great shocks to hit America — historians say the equal of Pearl Harbor or 9 / 11.,Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sputnik-Sput,"Greitai Sputnik 'as tapo vienu iš trijų didžiausių Amerikos sukrėtimų, istorikų sulyginamas su Perl Harbor' u ir rugsėjo 11-osios tragedija."
TED,lt,But it was a temp job.,,Bet tai buvo laikinas darbas.
TED,lt,"As you can see, these images aren't really special.",,"Kaip matote, šie vaizdai nėra kažkuo ypatingi."
TED,lt,It's for the number needed to treat.,,Tai skaičius reikalingas pagydyti.
TED,lt,"Because of that feeling, I was able to contrast the stereotypes I'd been taught as a child with real life experience and interaction.",,Dėl to jausmo aš galėjau palyginti vaikystėje išmoktus stereotipus su gyvenimiška patirtimi ir bendravimu.
TED,lt,This fishing village was famous for sculpture.,,Žvejų kaimelis buvo garsus savo skulptūromis.
TED,lt,Thank you very much.,,Ačiū jums labai.
TED,lt,Be funny and create some magic.,Come to be funny and create some magic.,Būkit linksmos ir kurkite magiją.
TED,lt,Every single email you write is saved and sent to the criminals.,,Kiekvienas jūsų el. paštas yra išsaugomas ir nusiunčiamas nusikaltėliams.
TED,lt,"You have to keep well-slept, well-fed and propagating into the next generation, which in tribal times might have worked OK.",,"Tau reikia išsimiegoti, pasimaitinti ir pratęsti giminę ir viso to gyvenant gentyje būtų pakakę."
TED,lt,"Julian Assange: Yeah, can it possibly be true?",,"Džulianas Asanžas: Na, ar taip gali būti?"
TED,lt,"During the four years of conflict that devastated the Bosnian nation in the early '90s, approximately 30,000 citizens, mainly civilians, went missing, presumed killed, and another 100,000 were killed during combat operations.",️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,"Per ketverius kruvino konflikto, suniokojusio Bosnijos tautą devyniasdešimtųjų pradžioje, metus, apie 30 000 gyventojų, daugiausia civiliai, dingo ir buvo laikomi mirusiais, o dar 100 000 buvo nužudyti per karines operacijas."
TED,lt,"Is it really yours? """" So they sent us this screen shot with the author in the Microsoft Word ID.",“So they sent us this screen shot with the author in the Microsoft Word ID.,"Ar iš tiesų jis priklauso jums? """" Tada jie atsiuntė mums dokumento grafinį vaizdą, o Microsoft Word ID dalyje buvo nurodytas dokumento autorius."
TED,lt,How do I know about this car?,Come to know about this car?,Iš kur aš žinau apie šį automobilį?
TED,mk,"There's been allegations of a $2 billion money trail that leads back to President Vladimir Putin of Russia via his close childhood friend, who happens to be a top cellist.",,"Постојат тврдења за трагата на 2 милијарди долари која води до Владимир Путин, претседателот на Русија преку негов другар од детството, кој случајно е врвен виолончелист."
TED,mk,the people to save the numbers.,Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia Numberia,луѓето за да ги спасат бројките.
TED,mk,So I said something.,,Па кажав нешто.
TED,mk,How about a $250 million bonus to Mother Teresa?,️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,Што е со 250 милиони долари бонус до Мајка Тереза?
TED,mk,Solar technology is...,,Соларна технологија е...
TED,mk,"C'mon, fire!",,"Ајде, пукај!"
TED,mk,"Now, this has already started to have pretty immediate repercussions.",,Веќе ги гледаме последиците од ова.
TED,mk,"And that's something from my father and something from other capable, generous men that have been in my life.",,Ова е нешто од татко ми и нешто од други способни и дарежливи луѓе во мојот живот.
TED,mk,"So information that organizations are spending economic effort into concealing, that's a really good signal that when the information gets out, there's a hope of it doing some good — because the organizations that know it best, that know it from the inside out, are spending work to conceal it.",,"Информацијата дека организациите трошат огромни економски средства во криење, тоа е навистина добар сигнал, дека кога информацијата ќе биде објавена, има надеж таа да предизвика нешто добро на крајот. Бидејќи организациите кои го знаат тоа најдобро, го познаваат суштински, трошат време и пари да го сокријат."
TED,mk,"If you get a job at Next Jump, you cannot get fired for performance issues.",️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,Ако се вработиш во Next Jump не можеш да добиеш отказ за проблеми од изведувачка природа.
TED,mk,These kinds of things.,,Овие нешта. Луѓето во основа ви го презентираат нивното вистинско јас.
TED,mk,"When I was 19, I was in a really bad car accident.",Adam 19 years old I was in a really bad car accident.,"Кога имав 19, имав една навистина тешка сообраќајна несреќа."
TED,mk,"And the national TV station was injuncted five minutes before it went on air, like out of a movie: injunction landed on the news desk, and the news reader was like, ""This has never happened before. What do we do?""",️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,"И на националната ТВ станица ѝ беше забрането да го објави, пет минути пред емитувањето. Како на филм, забраната слета на масата на новинарите, и водителот беше збунет, „Ова не се случило никогаш до сега. Што да правиме?“"
TED,mk,"Bob believes in heart counts, and it's much more difficult to simply reduce the heart count.","Bob believes in heart count, and it’s much more difficult to simply reduce the heart count.","Боб верува во броење по срца, и многу е потешко едноставно да се намали бројот на срца."
TED,mk,"Together, we can end the secrecy that is currently allowing tax evasion, corruption, money laundering to flourish.","Together we can end the secret that is currently allowing tax evasion, corruption, money laundering to flourish.","Заеднички можеме да ја прекинеме тајноста која во моментов дозволува затајувањето на даноци, корупцијата и перењето на пари да цветаат."
TED,mk,And that affects all of us.,,Тоа е нешто што нѐ засега сите.
TED,mk,And there's a lot of information.,,И постојат многу информации.
TED,mk,CA: So let's talk a little more broadly about this.,:,КА: Ајде да разговараме малку пошироко за ова.
TED,mk,"So as we are facing all the multiple crises in our world at the moment, what is good for us on a personal level, what's going to bring more joy, gratitude, effectiveness in our lives and be the best for our own careers is also what is best for the world.",,"Па додека се соочуваме со мноштво од кризи во светот во овој момент, она што е добро за нас на личен план, она што ќе ни донесе повеќе радост, благодарност, ефективност во нашите животи и она што ќе биде најдобро за нашите кариери, е истото што е најдобро и за светот."
TED,mk,It's just a quick video of what we do.,,Ова е само едно кратко видео за она што го работиме.
TED,pl,There is nobody on the planet who knows how to make a computer mouse.,There is no one on the planet who knows how to make a computer mouse.,Nikt na całym świecie tego nie wie.
TED,pl,"And I was looking at that, trying to figure out what it means.",,Zastanawiałem się co to znaczy.
TED,pl,He was sitting next to a transvestite with a long black wig and mascara running down her cheeks.,,Siedział obok transwestyty z długą czarną peruką i spływającym po policzkach tuszem do rzęs.
TED,pl,It's that you can see the world as it isn't.,,"Tylko na tym, że możesz widzieć go takim jakim nie jest."
TED,pl,"Awful things will happen in this century, I'm absolutely sure.",,"Okropne rzeczy zdarzą się w tym wieku, jestem pewien."
TED,pl,They prioritize.,,Oni ustalają priorytety.
TED,pl,"Please, just take 30 seconds, perhaps talk to your neighbor, and just figure out what should be the top priorities and the bottom priorities of the solutions that we have to the world's biggest issues.","Take just 30 seconds, talk to your neighbor, and just figure out what should be the top priorities and the bottom priorities of the solutions that we have to the world’s biggest issues.","Proszę, przeznaczcie na to pół minuty, jeśli chcecie, porozmawiajcie z sąsiadem i po prostu wypiszcie, co powinno być na szczycie listy priorytetów i na spodzie listy rozwiązań, które mamy dla największych problemów świata."
TED,pl,"And the problem we have in the West at the moment, by and large, is that the conventional approach is that we understand it really in Western terms, using Western ideas.",,"Najczęstszy problem ze zrozumieniem Chin wynika z postrzegania ich jedynie poprzez pryzmat naszej, zachodniej ideologii."
TED,pl,"Through a college prep program, I was able to take part in the National Youth Convention in Philadelphia.","College prep program, I was able to participate in the National Youth Convention in Philadelphia.",Przez szkolny program przygotowawczy mogłem wziąć udział w Narodowym Zjeździe Młodzieży w Filadelfii.
TED,pl,So the next day I go out.,,Natępnego dnia wychodzę.
TED,pl,"So this is China, a civilization-state, rather than a nation-state.",,"Oto Chiny, państwo cywilizacyjne a nie narodowe."
TED,pl,I am an impostor.,"Nie, ja som un malware.",że jestem oszustką.
TED,pl,"That's a huge difference, a seven-fold difference.",,To olbrzymia różnica.
TED,pl,"His parents think sometimes it's a precious commodity, so they'll keep it in a cupboard.",,"Jego rodzicie myślą, że jest to cenny produkt, więc trzymają je w szafce."
TED,pl,I never was pure.,Nikoli se mi da čisto.,Nigdy nie byłam nieskalana.
TED,pl,I believe that Eleanor can get through this.,Eleanor,"Wierzę, że Eleanor z tego wyjdzie."
TED,pl,"Then you go to Palmyra Atoll that has more biomass of herbivores, and the dead corals are clean, and the corals are coming back.",,"Na atolu Palmyra, jest większa biomasa roślinożerców i martwe koralowce są czyste, a koralowce powracają."
TED,pl,"And using this very simple machine, my lab and others have done dozens of studies showing just how good babies are at learning about the world.",️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,"I przy użyciu tego bardzo prostego urządzenia, moje laboratorium i inne przeprowadzili dziesiątki badań wykazując jak dobre są dzieci w uczeniu się o świecie."
TED,pl,So we packaged DryBath in these innovative little sachets.,That’s why we packed DryBath in these innovative small sackets.,Zaczęliśmy pakować DryBath w nowoczesne małe saszetki.
TED,pl,What can we do? What will be the cost and what will be the benefit of that?,,Co możemy zrobić? Ile to będzie kosztowało? I jaki z tego będzie pożytek?
TED,pt,"This type of society is not only possible, it's already on its way.",,"Este tipo de sociedade não só é possível, como já está a caminho."
TED,pt,This is the transformation that took place.,,Esta é a transformação que aconteceu.
TED,pt,"I was very, very fortunate a couple of years later to have met Zackie Achmat, the founder of Treatment Action Campaign, an incredible campaigner and activist.",,"Eu tive muita, muita sorte uns anos depois por ter conhecido Zackie Achmat, o fundador da Campanha Acção Tratamento, um militante e activista fora de série."
TED,pt,"And if you actually look in their brains, you see that they're flooded with these neurotransmitters that are really good at inducing learning and plasticity, and the inhibitory parts haven't come on yet.",️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,"Se observarmos os seus cérebros, vemos que estão repletos de neurotransmissores muito bons a estimular a aprendizagem e a plasticidade, e que os mecanismos inibidores ainda não se desenvolveram."
TED,pt,Many countries that you represent and where I come from struggle with the cost of healthcare.,,Muitos dos países que vocês representam e de onde eu venho estão a debater-se com o custo dos cuidados de saúde.
TED,pt,"They were all working for me, to make a mouse for me.",,"Todos eles estavam a trabalhar para mim, para me fazer um mouse."
