Dataset,Language,Source Sentence,Translation,Reference Sentence
WMT,hr,These good quality stickers are about 50p each. They'll cost the same again to post. And way more in my own time to individually package and send them.,"Ove kvalitetne naljepnice su oko 50 penija po komadu. Poštarina će biti još toliko. A utrošak mog vremena za individualno pakiranje i slanje je puno veći.


A more colloquial/natural-sounding translation could be:

Ove naljepnice su super kvalitete i koštaju oko 50 penija svaka.  Poštarina je još toliko.  A da ih sve pojedinačno zapakujem i pošaljem, to mi oduzima puno vremena, što je najskuplje.",Svaka ova kvalitetna naljepnica dođe oko 50 penija. Koštat će me otprilike još jednako toliko ako ih šaljem poštom. A mnogo ću više vlastitog vremena morati uložiti ako ih pojedinačno pakiram i šaljem.
WMT,hr,So the challenges in this are already showing themselves. I'm likely going to have a VERY difficult time getting a medical clearance due to the FAA's stance on certain medications.,"Dakle, izazovi se već naziru. Vjerojatno ću imati VRLO teškoća s dobivanjem liječničkog odobrenja zbog stava FAA-e o određenim lijekovima.",Sad se već pojavljuju izazovi. Vjerojatno će mi biti JAKO teško dobiti liječničko odobrenje zbog stava FAA-a o određenim lijekovima.
WMT,hr,And just under the wire basically someone actually beat Trimming the Herbs! Really impressive.,"I u zadnji čas je netko uspio pobijediti ""Trimming the Herbs""! Stvarno impresivno.",Baš u zadnji čas netko je uspio prijeći Trimming the Herbs! Stvarno impresivno.
WMT,hr,Yea so I flew this today.,"Here are a few ways to translate ""Yea so I flew this today"" to Croatian, depending on context:

**Informal:**

* **E, pa, danas sam ovo letio/letila.** (This is the most literal translation and good for general use. Use ""letio"" if the speaker is male, ""letila"" if female.)
* **Danas sam ovo pilotirao/pilotirala.** (This emphasizes the act of piloting,  Use ""pilotirao"" if the speaker is male, ""pilotirala"" if female.)
* **Danas sam se provozao/provozada ovim.** (This implies a shorter, perhaps more recreational flight. Use ""provozao"" if the speaker is male, ""provozada"" if female.)
* **Letio/Letila sam ovo danas.** (A slightly more natural word order.)


**More formal:**

* **Dakle, danas sam letio/letila ovim.**


The best option depends on what exactly ""this"" refers to. If it's a plane, the first two options are good. If it's something like a drone or a simulator, the third option might be more fitting. You might need to replace ""ovo"" (this) with a more specific word if you know what was flown. For example, if it was a plane you could say ""avionom"" (by plane) or ""zrakoplovom"" (by aircraft).","I tako, danas sam letjela u ovome."
WMT,hr,"So my dad can't give me rides to work. And for me, work is about 27 miles away. So there and back would be nearly a $100 a day with Uber. I haven't looked at Lyft. I could have, I guess, that makes sense. But I didn't have rental on my auto insurance, so that's my fault. So I guess I could have tried to do that and get that set up and tried to get a rental while I was down and out of a car. But even then, a rental wouldn't cover seven days. I'm going to sneeze, hold on. That sneeze sucked.","Dakle, tata me ne može voziti na posao. A posao mi je udaljen oko 43 kilometra. Dakle, tamo i natrag Uberom bi me koštalo skoro 100 dolara dnevno. Nisam provjeravao Lyft. Mogao sam, pretpostavljam, to ima smisla. Ali nisam imao osiguranje za najam automobila, tako da je to moja greška. Dakle, pretpostavljam da sam mogao pokušati to srediti i unajmiti auto dok sam bio bez svog. Ali čak i tada, najam ne bi pokrio sedam dana. Idem kihnuti, pričekajte. To kihanje je bilo užasno.","Znači, tata me ne može voziti na posao. Moj je posao udaljen kojih 40 km, pa bi Uber tamo i natrag koštao gotovo 100 EUR dnevno. Nisam istražio Lyft. Mogao sam, valjda, to ima smisla. Ali moje automobilsko osiguranje nije obuhvaćalo najam, za što sam si sam kriv. Pa možda sam trebao pokušati srediti i to, a onda pokušati unajmiti automobil dok sam bio na dnu i bez auta. No ni u tom slučaju unajmljeni automobil ne bi pokrio sedam dana. Kihnut ću, čekajte. Taj je kihaj bio grozan."
WMT,hr,Saturday Cont:,Subota (nastavak):,Nastavak u subotu:
WMT,hr,"Rosendale, a member of the hard-right Freedom Caucus, was one of the individuals who derailed the Wednesday votes. He views the top line number in Johnson's deal as being too high and as doing too little to cut the $34 trillion national debt.","Rosendale, član krajnje desne frakcije Slobodni klub (Freedom Caucus), bio je jedan od pojedinaca koji su izbacili iz tračnica glasovanje u srijedu. Smatra da je gornja granica u Johnsonovom dogovoru previsoka i da premalo čini po pitanju smanjenja državnog duga od 34 bilijuna dolara.","Rosendale, član stranačkih aktivista krajnje desnice Klub zastupnika za slobodu, bio je jedan od pojedinaca koji su minirali glasovanje u srijedu. Smatra da je najviša brojka u Johnsonovu sporazumu previsoka i imat će premalen učinak na smanjenje državnog duga od 34 bilijuna američkih dolara."
WMT,hr,"South Wales four-piece The Now are proud to release their debut album, Too Hot To Handle, via True Music, and Callum joins me now. How are you doing, Callum? How's it going? Yeah, all good. Good, yourself? Yes, I'm very good. Thank you. It's a privilege to speak to yourselves because I've been listening to your music quite a lot since 2023. So I'm just loving the music, and I think it's something that we definitely need in the charts these days.","Velški četveročlani bend The Now ponosno objavljuje svoj debitantski album, Too Hot To Handle, preko True Musica, a Callum mi se sada pridružuje. Kako si, Callum? Kako ide? Da, sve je dobro. Dobro, a ti? Da, jako sam dobro. Hvala. Privilegija je razgovarati s vama jer slušam vašu glazbu prilično često od 2023. Dakle, jednostavno obožavam vašu glazbu i mislim da je to nešto što nam definitivno treba na top listama ovih dana.","Četvorka iz južnog Walesa, The Now, ponosno objavljuje svoj debitantski album, Too Hot To Handle, putem True Musica, a Callum će mi se sad pridružiti. Kako si, Callum? Kako ide? Da, sve je super. Dobro, a ti? Da, super sam. Hvala. Čast mi je razgovarati vama jer slušam puno vaše glazbe od 2023. godine. Znači, glazba mi se jako sviđa i mislim da je to baš ono što nam stvarno treba na ljestvicama ovih dana."
WMT,hr,"The results are in and, drum roll, please, it's completely consistent with my family history. 89.9% British and Irish with most of that concentrated in the scottish borders, western Ireland, Wales, and cornwall. It doesn't show much breton tho so either they're so close to cornish they don't show as different in me or my breton family wasn't originally from there.","Rezultati su stigli i, bubnjevi molim, potpuno su u skladu s mojom obiteljskom poviješću. 89,9% Britansko i Irsko, s najvećim udjelom koncentriranim na škotskim granicama, zapadnoj Irskoj, Walesu i Cornwallu. Ne pokazuje puno bretonskog, pa su ili toliko bliski Kornvoljanima da se ne prikazuju kao različiti kod mene, ili moja bretonska obitelj izvorno nije od tamo.","Stigli su rezultati i, pazite sada, savršeno se podudaraju s mojom obiteljskom povijesti. Britanaca i Iraca ima 89,9%, a najviše njih koncentrirano je oko škotskog graničnog područja, zapadne Irske, Walesa i Cornwalla. Nema baš puno Bretonaca. Ili su toliko bliski kornvalskim korijenima i ne pokazuje ih se kao drukčije kod mene ili bretonska strana moje obitelji nije izvorno otamo."
TED,sq,"It was like, """" Don't mess with me.","Ishte si, ""Mos u merr me mua.""","ishte pak a shume, """" Mos u ngaterro me mua."
TED,sq,Do not fear what has blown up.,Mos ki frikë nga ajo që ka shpërthyer.,Mos u frikeso nga ajo c 'ka shpertheu.
TED,sq,"So if you look at the hip surgery story again, there was a study done a couple years ago where they compared the U.S. and Sweden.","Pra, nëse e shikoni përsëri historinë e operacionit të ijeve, kishte një studim të bërë disa vjet më parë ku ata krahasonin SHBA-në dhe Suedinë.","Pra n.q.s shikojmë tek kirurgjia e legenit përsëri, ka qënë bërë një studim disa vite më parë që kanë krahasur U.S dhe Suedinë."
TED,sq,"Life is a right, not collateral or casual.","Jeta është e drejtë, jo peng ose rastësore.","Jeta eshte e drejte, nuk vjen si pasoje e as rastesisht."
TED,sq,"This can be viewed from any of the cardinal directions to show you the 3D structure of the city, all the facades.","Kjo mund të shikohet nga çdo drejtim kryesor për t'ju treguar strukturën 3D të qytetit, të gjitha fasadat.","Kjo mund të shihet nga secili nga drejtimet kryesore t 'ju tregojë strukturën 3D te qytetit, të gjitha fasadat."
TED,sq,"Today, viruses are a global problem.","Sot, viruset janë një problem global.",Sot viruset janë një problem global.
TED,sq,"(Laughter) Through the artifacts, I bring social issues which surround me in Russia into the conversation.","(Qesh) Përmes objekteve, sjell në diskutim çështjet sociale që më rrethojnë në Rusi.",(Te qeshura) Nepermjet objekteve une sjell ceshtje sociale qe me rrethojne mua ne Rusi neper biseda.
TED,sq,Every single email you write is saved and sent to the criminals.,Çdo email i vetëm që shkruani ruhet dhe u dërgohet kriminelëve.,Çdo email që shkruani ruhet dhe u dërgohet shkelësve të ligjit.
TED,sq,"But combined in a certain way, they can create something that still looks three-dimensional, like it could exist.","Por, të kombinuara në një mënyrë të caktuar, ato mund të krijojnë diçka që ende duket tre-dimensionale, sikur të mund të ekzistonte.","Mirëpo të kombinuar në mënyra të ndryshme, ato mund të krijojnë diçka që mund të duket me të vërtetë tri-dimensionale, sikur të kishte ekzistruar."
TED,sq,We have to try better. Let's show them another example.,Duhet të përpiqemi më shumë. Le t'u tregojmë një shembull tjetër.,Ne duhet të përpiqemi më shumë. Le t 'ju japim atyre një shembull tjetër.
TED,sq,The best part about restorative seafood though is that it comes on the half-shell with a bottle of Tabasco and lemon wedges.,Pjesa më e mirë e ushqimeve të detit riparuese është se vjen në gjysmë-guaskë me një shishe Tabasco dhe feta limoni.,Por pjesa me e mire mbi ushqim deti restaurues eshte qe vjen ne gjysem me nje shishe Tabasco dhe copa limoni.
TED,sq,"At that moment, I started thinking.","Në atë çast, fillova të mendoj.","Në atë moment, fillova të mendoj."
TED,sq,We learn these really bad lessons really well.,"We learn these really bad lessons really well.  can be translated to Albanian a few ways depending on the nuance you want to convey:

* **I mësojmë këto mësime vërtet të këqija, vërtet mirë.** (This is a very literal translation, using ""vërtet"" (really) twice.)

* **Ne i mësojmë shumë mirë këto mësime kaq të këqija.** (This version uses ""shumë mirë"" (very well) and ""kaq të këqija"" (so bad), emphasizing the contrast.)

* **Këto mësime të tmerrshme i mësojmë për mrekulli.** (This uses stronger language - ""të tmerrshme"" (terrible) and ""për mrekulli"" (wonderfully, incredibly well)  - to express the irony of learning bad lessons well.)

* **Mësojmë shumë mirë mësimet më të këqija.**  (A more concise translation, focusing on ""learn very well the worst lessons"".)


The best option depends on the specific context.",Ne i mësojmë këto mësime të këqija shumë mirë.
TED,sq,"Now, why does this happen?","Tani, pse ndodh kjo?","Tani, pse ndodh kjo?"
TED,sq,So what's it like to be a baby?,Si është të jesh foshnjë/bebe?,"Pra, si eshte te jesh bebe?"
TED,sq,You guys are answering the question: How does it feel to realize you're wrong?,Ju po i përgjigjeni pyetjes: Si ndiheni kur e kuptoni se jeni gabim?,Ju iu përgjigjët pyetjes: Si ndiheni kur e kuptoni se keni gabuar?
TED,sq,"On the right side you can see my colleague Soren, who's actually in the space.","Në anën e djathtë mund ta shihni kolegun tim, Sorenin, i cili aktualisht ndodhet në hapësirë.","Ne krahun e djathtë timin mund të shihni kolegun tim Soren, i cili është ne hapsir."
TED,sq,In a way that dresses like us and thinks like we do.,Në një mënyrë që vishet si ne dhe mendon si ne.,Në një mënyrë që të vishet si ne dhe të mendojë ashtu si ne.
TED,sq,"It's an assumption that modernity is a product simply of competition, markets and technology.","Është një supozim se moderniteti është thjesht një produkt i konkurrencës, tregjeve dhe teknologjisë.","Është një supozim se modernizmi është thjesht një produkt i konkurrencës, tregjeve, dhe teknologjisë."
TED,sq,So I proposed to the mayor while I was making partitions.,Kështu që i propozova kryetarit të bashkisë ndërsa po bëja ndarje.,Keshtuqe i propozova kryebashkiakut ne kohen kur po beja panelet ndares.
TED,bg,"Another way of thinking about it is instead of thinking of babies and children as being like defective grownups, we should think about them as being a different developmental stage of the same species — kind of like caterpillars and butterflies — except that they're actually the brilliant butterflies who are flitting around the garden and exploring, and we're the caterpillars who are inching along our narrow, grownup, adult path.","Друг начин да мислим за това е, вместо да възприемаме бебетата и децата като дефектни възрастни, да ги разглеждаме като различен етап от развитието на същия вид — нещо като гъсеници и пеперуди — само че всъщност те са брилянтните пеперуди, които пърхат из градината и я изследват, а ние сме гъсениците, които бавно пълзим по тясната си, пораснала, възрастна пътека.","Друг начин да погледнем на нещата е вместо да мислим за бебетата и децата като дефектни възрастни е да гледаме на тях като на различна фаза от развитието на същият вид — например като гъсениците и пеперудите — само че, те всъщност са прекрасните пеперуди, които летят из градината и проучват, а ние сме гъсениците, които напредваме по нашият тесен, пораснал път на възрастни."
TED,bg,"He has been charged, about five days ago, with obtaining 150,000 cables and releasing 50.","Обвинен е, преди около пет дни, в придобиване на 150 000 кабела и публикуване на 50.","Той бе осъден, преди около пет дни затова че притежава 150 000, и че е пуснал 50."
TED,bg,"Most of the catadores work independently, picking waste from the streets and selling to junk yards at very low prices.","Повечето катадори работят независимо, събирайки отпадъци от улиците и продавайки ги на сметища на много ниски цени.","Повечето catadores работят независимо, събират боклук от улиците и го продават на сметищата на много ниска цена."
TED,bg,I think the important point here is recognizing that all of us are flawed.,"Мисля, че важният момент тук е да признаем, че всички ние сме несъвършени.","Мисля, че важното тук е да осъзнаем, че всички имаме недостатъци."
TED,bg,We're going to eradicate fear.,Ще изкореним страха.,Но трябва да се освободим от страха.
TED,bg,Business: The lowest perception in the E.U.,Бизнес: Най-ниското възприятие в ЕС.,"Бизнес: най-ниското съзнание в Е.С.,"
TED,bg,"I had another week until my flight home, and I knew the name of the town that I was in, and the name of the city that I needed to get to to fly out, but I had no idea how to get around.","Имах още една седмица до полета ми за вкъщи и знаех името на града, в който се намирах, и името на града, от който трябваше да летя, но нямах никаква идея как да се придвижа.","Имах седмица до обратния полет и знаех името на града, в който бях и името на града, от който щях да излетя, но нямах представа как да се придвижа."
TED,bg,"So, so far, collectively all the World of Warcraft gamers have spent 5.93 million years solving the virtual problems of Azeroth.","Така че, досега, общо всички играчи на World of Warcraft са прекарали 5,93 милиона години в решаване на виртуалните проблеми на Азерот.","Затова досега общо всички геймъри в """" Света на Уоркрафт """" са прекарали 5,93 милиона години в разрешаване на виртуалните проблеми на Азерот."
TED,bg,"Voice: Marco, I did not know you could do that. (Laughter) MT: And is it a coincidence that there are 52 cards in a deck of cards, just as there are 52 weeks in a year?","Глас: Марко, не знаех, че можеш да правиш това. (Смях) МТ: И дали е съвпадение, че има 52 карти в тесте карти, точно както има 52 седмици в годината?","Глас: Марко, не знаех, че можеш да правиш това. (Смях) МТ: Съвпадение е ли, че има 52 карти в една колода карти и има 52 седмици в годината?"
TED,bg,Thank you.,Благодаря. (Blagodarya.),Благодаря ви.
TED,bg,So we used the same window vocabulary to construct our own frame or grid that's suspended in the room and that can be viewed from two sides.,"Така че използвахме същия речник от прозорци, за да конструираме наша собствена рамка или решетка, която е окачена в стаята и може да се гледа от две страни.","И така, ние използвахме представата за същия този прозорец, за да конструираме наша собствена рамка или решетка, която е окачена в стаята и може да се види от две страни."
TED,bg,You can see where the limits of the reserve are because you see the boats lined up.,"Можеш да видиш къде са границите на резервата, защото виждаш лодките, наредени в редица.","Вижда се къде са границите на резервата, защото виждаш подредените лодки."
TED,bg,(Applause) So when did this habit start?,"(Аплодисменти) И така, кога започна този навик?","(Ръкопляскане) И така, кога се е появил този навик?"
TED,bg,"In three years' time, we plan to have covered 40 percent of the disease burden.",След три години планираме да сме обхванали 40 процента от тежестта на заболяването.,В рамките на три години планираме да покрием 40% от по-значимите заболявания.
TED,bg,"So, for example, if I was angry and had to hide it, which I often did, being very adept at concealing how I really felt, then the voice would sound frustrated.","Така например, ако бях ядосан и трябваше да го скрия, което често правех, тъй като бях много добър в прикриването на истинските си чувства, тогава гласът ми щеше да звучи раздразнено.","Например, ако бях ядосана и трябваше да го скрия, което правех често, да бъда много умела в прикриването на чувствата ми, тогава гласът звучеше разстроено."
TED,bg,"She passes that virus on to baby, and it takes a really, really, really long time — as the redwood trees — for that serious meme to get out of our operating system.","Тя предава този вирус на бебето и е нужно наистина, наистина, наистина много време – като при секвоите – за да се изчисти този сериозен мем от нашата операционна система.","Тя предава вируса на бебето, и отнема много, много, ама наистина много време — колкото да пораснат секвои — докато този 'сериозен' вирус излезе от нашата операционна система."
TED,bg,"I've got a plastic fork, don't you know? """" Strategic.","Имам пластмасова вилица, не знаеш ли? """" Стратегически ход.","Имам пластмасова вилица, не разбираш ли? """" Добра стратегия."
TED,bg,This version of love allows us to decide what it looks like.,Тази версия на любовта ни позволява да решим как изглежда тя.,Тази версия на любовта ни позволява да изберем как да изглежда.
TED,bg,"Now in closing, I think what we all need to be thinking about is if we want that to become our reality — and if so, what it means for a definition of life and everything that comes after it.","В заключение, мисля, че всички трябва да се замислим дали искаме това да стане наша реалност — и ако е така, какво означава това за дефиницията на живота и всичко, което следва от него.","Сега в заключение, мисля, че онова, над което всички ние трябва да се замислим е дали искаме това да стане нашата реалност — и ако е така, какво означава това за дефиницията на живота и всичко, което идва след него."
TED,bg,"These became the two bookends of his life, and the journey he traveled in between mirrored the changing development landscape.","Тези две неща се превърнаха в крайъгълните камъни на живота му, а пътят, който измина между тях, отразяваше променящия се ландшафт на развитието.","Това станаха двете правила в живота му и пътят, който той измина между тях отразяваше развитието на пейзажа."
TED,hr,(Applause) That's happened quite a lot though.,"(Pljesak) To se, ipak, događa prilično često.","(pljesak) Ovo se, međutim, dogodilo poprilično mnogo puta."
TED,hr,Then I got a call from New York City asking if I could adapt these concepts to Times Square or the High Line.,Tada sam primio poziv iz New Yorka s pitanjem mogu li prilagoditi ove koncepte Times Squareu ili High Lineu.,Zatim sam dobila poziv iz New York City-a pitajući me bih li mogla adaptirati te koncepte na Times Square-u ili na Highline-u.
TED,hr,"We just spent an entire week talking about innovations and advancements and improvements, but you know why we need all of those innovations and advancements and improvements?","Cijeli tjedan smo proveli razgovarajući o inovacijama, napretku i poboljšanjima, ali znate li zašto nam trebaju sve te inovacije, napredak i poboljšanja?","Proveli smo cijeli tjedan govoreći o inovacijama i napretku, i poboljšanjima, ali znate zašto trebamo sve te inovacije, i napredak, i poboljšanja?"
TED,hr,"They came and went, and I couldn't quite do stuff.","Dolazili su i odlazili, a ja nisam baš mogao/mogla ništa napraviti.


A more colloquial translation could be:

Dolazili su i odlazili, a ja nisam baš mogao/mogla ništa.

Or even:

Dolazili su i odlazili, a ja sam bio/bila skroz blokiran/blokirana. (This emphasizes the inability to do anything)


The choice between ""mogao"" and ""mogla"" depends on the gender of the speaker.",Došli su i prošli i nisam se ničega primio.
TED,hr,I want to know how I impact them.,Želim znati kako na njih utječem.,Želim znati kako utječem na njih.
TED,hr,"They can heat their bodies 20 degrees above ambient temperature, they can swim at over 40 miles an hour.",Mogu zagrijati svoja tijela 20 stupnjeva iznad temperature okoline i plivati brzinom većom od 64 kilometra na sat.,"Mogu se zagrijati i do 20 stupnjeva iznad temperature zraka, mogu plivati i preko 40 km / h."
TED,hr,I mean there's like — there's a method that can be deployed for various things.,"Mislim, postoji, kao — postoji metoda koja se može primijeniti na razne stvari.","Mislim, postoji... postoji metoda koja može biti upotrebljena za različite stvari."
TED,hr,"I'm looking out and I'm seeing the cops bashing students' heads, shooting tear gas, and watching students throwing bricks.","Gledam van i vidim kako policija udara studente pendrecima, ispaljuje suzavac i promatra kako studenti bacaju cigle.","Gledam vani i vidim kako policajci lupaju studente po glavama, ispucavaju suzavac, i gledaju kako studenti bacaju cigle na njih."
TED,hr,"But I think I felt like it was my job to be miserable, because if I could be miserable, then I would prove how much I loved him.","Ali mislim da sam osjećala da mi je dužnost biti jadna, jer ako bih mogla biti jadna, onda bih dokazala koliko ga volim.","Na neki sam način smatrala da se moram osjećati jadno jer ako sam mogla biti jadna, to je dokazivalo koliko sam ga voljela."
TED,hr,"And he pulled it toward him, like so, and he took the knife and he put it on the tip.","I povukao ga je prema sebi, ovako, i uzeo je nož i stavio ga na vrh.","povukao ih prema sebi, ovoliko, uzeo nož i prislonio ga na vrh."
TED,hr,"Here's the latest virus we've found, in a file called Server.exe.","Evo najnovijeg virusa kojeg smo pronašli, u datoteci pod nazivom Server.exe.","Evo posljednjeg virusa koji smo našli, u datoteci pod imenom Server.exe."
TED,hr,"All right, now that might seem like an even taller order to actually demonstrate.","Dobro, sada bi to moglo izgledati kao još teži zadatak za doista pokazati/demonstrirati.",Možda vam se čini da će taj poredak biti još teže dokazati
TED,hr,It's like a hangover from protein.,"Several translations are possible depending on the nuance you're going for:

* **Kao mamurluk od proteina.**  (This is the most literal translation and emphasizes the feeling of being hungover.)

* **Kao da sam se prejeo proteina.** (This translates to ""Like I overate protein"" and emphasizes the feeling of fullness or discomfort.)

* **Osjećam se kao da sam pretjerao s proteinima.** (This translates to ""I feel like I overdid it with proteins"" and is more descriptive of the feeling.)

* **Imam osjećaj težine od proteina.** (This translates to ""I have a feeling of heaviness from protein"" and emphasizes the physical sensation.)

Which translation is best depends on the specific context.",To je poput mamurluka od proteina.
TED,hr,Thank you very much.,"The most common and versatile translation is:

**Hvala vam puno.** (Formal/polite)

You could also use:

* **Hvala vam lijepa.** (Formal/polite, a bit more old-fashioned, but still used)
* **Puno hvala.** (A little less formal, but still perfectly acceptable in most situations)
* **Hvala puno.** (Informal)
* **Hvala.** (Informal, simple ""thanks"")

Which one you choose depends on the context and your relationship with the person you're thanking.  For a simple ""thank you very much"", ""Hvala vam puno"" is generally the best choice.",Hvala vam puno.
TED,hr,Same as the other side.,"There are several ways to translate ""Same as the other side"" to Croatian, depending on the context. Here are a few options:

* **Isto kao i s druge strane:** This is the most literal and generally applicable translation.
* **Jednako kao i s druge strane:** This is very similar to the first option, emphasizing equality.
* **Kao i s druge strane:** A slightly shorter version, implying ""just like on the other side.""
* **S druge strane isto:**  This translates to ""On the other side, the same."" - good if you're pointing something out.
* **Isti kao i na drugoj strani:** This version uses ""isti"" (same) which agrees in gender and number with the noun it refers to.  Use this if you're talking about a specific object and its counterpart on the other side.  For example if you were making a sandwich.

If you can provide context, I can give you a more precise translation.  For example, what are you referring to?",Isto kao i s druge strane.
TED,hr,It can make war seem like tragedy or farce.,Može rat prikazati kao tragediju ili farsu.,Rat može učiniti tragedijom ili farsom.
TED,hr,Identity politics is made of solid bricks.,Identitetska politika je izgrađena od čvrstih cigli.,Politika identiteta sačinjena je od tvrde opeke.
TED,hr,"I mean, like any sort of growing startup organization, we are sort of overwhelmed by our growth, and that means we're getting enormous quantity of whistleblower disclosures of a very high caliber but don't have enough people to actually process and vet this information.","Mislim, kao i svaka rastuća startup organizacija, pomalo smo preplavljeni svojim rastom, što znači da dobivamo ogromnu količinu prijava zviždača vrlo visoke kvalitete, ali nemamo dovoljno ljudi da zapravo obradimo i provjerimo te informacije.","Kao svaka rastuća organizacija u svojim početcima, na neki način smo preplavljeni sa vlastitim rastom. To znači da dobivamo ogromnu količinu informacija od strane zviždača veoma visokog kalibra, ali nemamo dovoljno ljudi da zapravo istraže sve te informacije."
TED,hr,Maybe you didn't know that.,"The best translation depends on the context and nuance you want to convey. Here are a few options:

* **Možda to nisi znao/znala.** (Most common and neutral) -  Use *znao* if addressing a male, *znala* if addressing a female.
* **Možda ti to nije bilo poznato.** (More formal)
* **Vjerojatno to nisi znao/znala.** (Implies a higher probability of them not knowing)
* **Možda nisi bio/bila svjestan/svjesna toga.** (Focuses on awareness rather than just knowledge) - Use *bio svjestan* for male, *bila svjesna* for female.


If you provide more context, I can give you a more precise translation.",Možda to niste znali.
TED,hr,"I don't know why they did it, but I learned something about it.","Ne znam zašto su to učinili, ali sam nešto o tome naučio/naučila.","Ne znam zašto su to radili, ali sam naučio nešto o tome."
TED,cs,"For example, in the Caucasus there's a site where you find local Neanderthal tools.","Například na Kavkaze existuje naleziště, kde se nacházejí nástroje místních neandrtálců.","Například na Kavkaze existuje místo, kde můžete najít neandrtálské místní nástroje."
TED,cs,"Because after all, if you ask even grownups about statistics, they look extremely stupid.","Protože koneckonců, když se zeptáte i dospělých na statistiku, vypadají extrémně hloupě.","Protože když se i dospěláků zeptáte na statistiku, vypadají hodně hloupě."
TED,cs,"Untrusting — you're obviously a criminal, so I'm going to install cameras.","Nedůvěřivý/á – jsi očividně zločinec, takže nainstaluji kamery.","Nedůvěřivá — každý je očividně delikvent, a proto nainstaluji kamery."
TED,cs,"So what happens for adults is we decide that something's relevant or important, we should pay attention to it.","Takže u dospělých se děje to, že se rozhodneme, že je něco relevantní nebo důležité, a proto bychom tomu měli věnovat pozornost.","U nás dospělých dochází k tomu, že se rozhodujeme, že něco je relevantní nebo důležité a měli bychom tomu věnovat pozornost."
TED,cs,Dan Barber and Alice Waters are leading passionately the green food Delicious Revolution.,Dan Barber a Alice Watersová vášnivě vedou lahodnou zelenou revoluci v jídle.  /  Dan Barber a Alice Watersová vášnivě vedou lahodnou revoluci v zeleném stravování.,Dan Barber a Alice Waters vedou vášnivě revoluci zelených potravin.
TED,cs,"Our friends, neighbors, colleagues, family — if all the people in our inner circle resemble us, it means we are surrounded with our mirror image.","Naši přátelé, sousedé, kolegové, rodina – pokud se nám všichni lidé v našem blízkém okolí podobají, znamená to, že jsme obklopeni svým zrcadlovým obrazem.","Naši přátelé, sousedi, kolegové, rodina - pokud se nám všichni lidé v našem vnitřním kruhu podobají, znamená to, že nás obklopuje náš zrcadlový obraz."
TED,cs,"Very simply, you go in — and I've created this, called The Power of Zoom — you can just zoom around.","Velmi jednoduše, jdete dovnitř — a tohle jsem vytvořil, jmenuje se to Síla zoomu — a můžete si prostě takhle zoomovat.","Velice jednoduše, vstoupíte — toto jsem nazval The Power of Zoom — můžete si přiblížit co chcete."
TED,cs,"We did it in 2004, and we hope to assemble many more people, getting much better information for 2008, 2012.","Udělali jsme to v roce 2004 a doufáme, že se nám podaří shromáždit mnohem více lidí a získat mnohem lepší informace pro roky 2008 a 2012.",Pořádali jsme ho v r. 2004. a hodláme oslovit mnohem více lidí a poskytnout mnohem lepší informace v letech 2008 a 2012.
TED,cs,And I'm going to talk about a very particular medical condition.,A budu mluvit o jednom velmi specifickém zdravotním stavu.,Rád bych mluvil o jedné velmi konkrétní lékařské okolnosti.
TED,cs,"It could be a few claps or a strong applause, and then nothing happens until the viewer leaves the stage, and again the audience will respond.","Mohlo by to být pár tlesknutí nebo silný potlesk, a pak se nic neděje, dokud divák neopustí jeviště, a pak publikum znovu zareaguje.","Může to být pár tlesknutí nebo silný potlesk, a pak se nic nestane dokud divák neodejde, a opět publikum zareaguje."
TED,cs,Let's be positive now. We're going to get positive. How did this happen?,"Let's break this down for a better Czech translation, considering the context and possible meanings:

**1.  ""Let's be positive now.""**

This could mean:

* **Be optimistic:**  `Buďme teď optimističtí.` (formal, plural) / `Buďte teď optimističtí.` (formal, singular/plural) / `Buďme teď pozitivní.` (less formal) / `Buďte teď pozitivní.` (less formal, singular/plural)
* **Think positively:** `Mysleme teď pozitivně.` (formal, plural) / `Myslete teď pozitivně.` (formal, singular/plural) / `Mysleme teď kladně.` (more formal, ""think well"" connotation)
* **Focus on the good:**  `Zaměřme se teď na to dobré.` (formal, plural) / `Zaměřte se teď na to dobré.` (formal, singular/plural)

**2. ""We're going to get positive.""**

This is more ambiguous.  It could mean:

* **We will become optimistic:** `Staneme se optimistickými.`
* **We will receive positive results (e.g., a medical test):**  `Dostaneme pozitivní výsledky.` / `Budeme mít pozitivní výsledky.`
* **We'll force a positive outcome (implies some action):** `Vynutíme si pozitivní výsledek.` (This is a stronger meaning)


**3. ""How did this happen?""**

This is straightforward:

* `Jak se to stalo?` (most common)
* `Jak k tomu došlo?` (more formal, implies a process)


**Putting it all together - some examples:**

* **Optimistic/General Positive:** `Buďme teď optimističtí.  Všechno dobře dopadne. Jak se to stalo?` (Let's be optimistic now. Everything will be alright. How did this happen?)
* **Medical Test Scenario:** `Mysleme teď pozitivně. Dostaneme pozitivní výsledky. Jak se to stalo?` (Let's think positively now. We'll get positive results. How did this happen?)
* **Forceful/Action-Oriented:** `Buďme teď pozitivní. Vynutíme si pozitivní výsledek. Jak k tomu došlo?` (Let's be positive now. We'll force a positive outcome. How did this happen?)

Choose the combination that best suits the specific context of the original sentence.  Provide more context, and I can give you a more precise translation.",Buďme teď pozitivní. Budeme pozitivní. Jak se to stalo?
