Dataset,Language,Source Sentence,Translation,Reference Sentence
TED,hu,"(Laughter) And I'm like, """" What is this jacked-up metaphor?",,"(Nevetés) És arra gondolok, """" Mi ez az elcseszett metafora?"
TED,hu,(Applause),,(Taps)
TED,hu,It's not saying that it's not a big problem.,,hogy ez ne lenne nagy probléma!
TED,hu,"So this is a work called """" The Sun Shadow. """" And it was almost like a sheet of paper, like a cutout of a childlike drawing of an oil spill or a sun.",,"Ennek a munkának a címe """" A Nap árnyék """". Egy papírdarabhoz hasonlatos, egy kivágott gyerekrajzhoz, ami olajfoltot vagy napot ábrázol."
TED,hu,"There's been many other seminars and university students, and different things.",,"Sok-sok szemináriumon, hallgatóval, különböző dolgokkal."
TED,hu,This is really exciting.,,Ez nagyon izgalmas.
TED,hu,One woman straps herself.,,Egy nő gúzsba köti magát.
TED,hu,"The oil was running out, and a nuclear winter would finish us off.",,Az olaj kifogyóban volt. Végül a nukleáris tél végzett volna velünk.
TED,hu,"And the optical components, if you look at the inset up on the right, we had to figure out a way to manufacture lenses in paper itself at really high throughputs, so it uses a process of self-assembly and surface tension to build achromatic lenses in the paper itself.",,"És az optikai elemek, ha a jobb felső beillesztett képet nézitek, ki kellett találni, hogy hogyan gyártsunk lencsét papírba ágyazva, nagy kivitelben, úgyhogy a folyamat önszerveződésen és felületi feszültségen alapul, hogy színtorzulás-mentes lencsét illesszünk magába a papírba."
TED,hu,"And her baby will receive PMTCT, which will mean that that baby can be born free of the virus.",,"A baba pedig PMTCT-ben fog részesülni, ami azt jelenti, hogy vírusmentesen születhet meg."
TED,hu,"The other word, peripeteia, that's the moment in the great tragedies, you know — Euripides and Sophocles — the moment where Oedipus has his moment, where he suddenly realizes that hot chick he's been sleeping with and having babies with is his mother. OK.",,"A másik szó, a peripeteia, az az a pillanat a tragédiákban, amikor, tudjátok - Euripidész és Szophoklész - az a pillanat, amikor Oidipusz rájön, mikor hirtelen rádöbben, hogy a jó csaj, akivel lefeküdt és akitől gyerekei születtek, az anyja. Oké."
TED,hu,"Mars, on the other hand, has been unprotected because of its lack of magnetic field, and over billions of years, maybe enough atmosphere has been stripped away to account for a transition from a habitable planet to the planet that we see today.",,"Másrészről a Mars védtelen volt, mert nincs mágneses tere, és több milliárd év alatt annyi légkör elillanhatott, hogy lakható bolygóból olyanná alakult, amilyennek ma látjuk."
TED,hu,"Just for malaria itself, there are a million deaths a year, and more than a billion people that need to be tested because they are at risk for different species of malarial infections.",,"A malária önmagában évi egymillió áldozatot követel, és több mint egy milliárd embert kell tesztelni, mert fennáll a kockázata különböző maláriafajok fertőzésének."
TED,hu,The lists go on and on.,,És ez így megy tovább...
TED,hu,"Now, criminals who weren't capable of reaching us before can reach us.",,"Ezért azok a bűnözők is képesek elérni bennünket, — áldozatokat — akik eddig nem voltak képesek erre."
TED,hu,"When that doesn't work, when it turns out those people have all the same facts that we do and they still disagree with us, then we move on to a second assumption, which is that they're idiots.",,"Ha ez nem működik, mert kiderül, hogy a másik félnek is ugyanaz az információ áll rendelkezésére, mint nekünk és mégsem ért egyet velünk, akkor továbblépünk a második feltevésre, mégpedig, hogy idiótával állunk szemben."
TED,hu,The doctors and nurses were phenomenal.,,Az orvosok és nővérek lenyűgözőek voltak.
TED,hu,The shores are from a different location.,,A partok egy másik helyről származnak.
TED,hu,"This might strike you as a strange career move, but it actually has one great advantage: no job competition.",,"Kissé furcsa karrier-választásnak tűnhet, de van egy hatalmas előnye: nincs nagy konkurencia."
TED,it,(Applause) Thank you. (Applause),,(Applausi) Grazie. (Applausi)
TED,it,So it's possible to run a different type of campaign.,,Quindi è possibile condurre una campagna elettorale differente.
TED,it,"That's a huge difference, a seven-fold difference.",,"C' è una grossa differenza, sette volte tanto."
TED,it,"And so I committed — when I left South Africa, when I left Capetown, I told myself, """" This is going to be something that I have to talk about.",,"Fu allora che mi impegnai - quando lasciai il Sud Africa, quando lasciai Capetown, e dissi a me stessa: """" è un argomento del quale devo parlare."
TED,it,I'm Jane McGonigal. I'm a game designer.,,Mi chiamo Jane McGonigal. Sono un' autrice di videogiochi.
TED,it,That was the problem.,,Questo era il problema.
TED,it,Where are economic networks?,,Dove sono le reti economiche?
TED,it,All hell broke loose.,,Fu un momento di panico generale.
TED,it,Think about it: Marketeers spend all their time making us switch from one brand to the other.,,Pensateci: il marketing cerca continuamente di farci passare da una marca all' altra.
TED,it,"Now, the most common interpretation of this, which you find in all the psychiatry textbooks, is a Freudian view, and that is that this chap — and the same argument applies to women, by the way, but I'll just talk about guys.",,"Ora, l' interpretazione più comune che si trova in tutti i manuali di psichiatria, è una visione freudiana, e cioè che questo tizio — la stessa cosa vale per le donne, ma parlerò solo di uomini —"
TED,it,"Basically, about half of the world's population is lacking in iron, zinc, iodine and vitamin A.",,"In pratica, circa metà della popolazione mondiale ha carenza di ferro, zinco, iodio e vitamina A."
TED,it,I'm performing for you.,,Mi sto esibendo per voi.
TED,it,"When a leader makes the choice to put the safety and lives of the people inside the organization first, to sacrifice their comforts and sacrifice the tangible results, so that the people remain and feel safe and feel like they belong, remarkable things happen.",,"Quando un leader fa la scelta di stabilire come priorità la sicurezza e la vita delle persone nell' organizzazione per sacrificare le proprie comodità a favore di risultati tangibili, così che le persone rimangono e si sentono sicure e accettate, accadono cose notevoli."
TED,it,Next portrait interpretation is metaphoric.,,La prossima interpretazione del dipinto è metaforica.
TED,it,"Harvest palms, smoke.",,"Raccolti di palme, fumo."
TED,it,"And sure enough, the four year-olds used the evidence to wave the object on top of the detector.",,"E infatti, il bambino di quattro anni ha usato le prove per agitare l' oggetto sul rilevatore."
TED,it,I grew up in a family where every dinner conversation was around social justice.,,Sono cresciuta in una famiglia dove ogni conversazione a tavola riguardava la giustizia sociale.
TED,it,"And on the left side, you'll see the processed video where the camera has made him invisible.",,E sulla sinistra vedrete il video elaborato dove la telecamera l' ha reso invisibile.
TED,it,How did we get here?,,Come abbiamo fatto ad arrivare a questo punto?
TED,it,It's just a quick video of what we do.,,È un breve filmato di ciò che facciamo.
TED,lt,This attachment to our own rightness keeps us from preventing mistakes when we absolutely need to and causes us to treat each other terribly.,,"Šis prisirišimas prie savo teisumo trukdo mums išvengti klaidų, kuomet mums to visapusiškai reikia ir priverčia mus elgtis siaubingai vieniems su kitais."
TED,lt,We would never do it.,,Niekas taip nedaro.
TED,lt,"My big idea is a very, very small idea that can unlock billions of big ideas that are at the moment dormant inside us.",,"Mano didelė idėja tėra mažytė idėja, galinti atverti milijonus didelių idėjų, kurios šiuo metu slypi mumyse."
TED,lt,"Now essentially, this represented taking an aggressive stance towards my own mind, a kind of psychic civil war, and in turn this caused the number of voices to increase and grow progressively hostile and menacing.",,"Tuomet iš esmės pasidariau agresyvi prieš savo pačios protą, tai buvo lyg dvasios pilietinis karas, ir pradėjau girdėti daugiau balsų, ir tie balsai pasidarė priešiški ir grėsmingi."
TED,lt,CA: Wow.,,K. Andersonas: Tai bent.
TED,lt,"It was neutral, impassive and even, after a while, strangely companionate and reassuring, although I did notice that its calm exterior sometimes slipped and that it occasionally mirrored my own unexpressed emotion.",,"Jis buvo neutralus, ramus ir netgi, po kiek laiko, keistai draugiškas ir užtikrinantis. Nors kartais pastebėdavau, kad jis atspindėdavo mano neparodytas emocijas."
TED,lt,Sputnik quickly became one of the three great shocks to hit America — historians say the equal of Pearl Harbor or 9 / 11.,,"Greitai Sputnik 'as tapo vienu iš trijų didžiausių Amerikos sukrėtimų, istorikų sulyginamas su Perl Harbor' u ir rugsėjo 11-osios tragedija."
TED,lt,But it was a temp job.,,Bet tai buvo laikinas darbas.
TED,lt,"As you can see, these images aren't really special.",,"Kaip matote, šie vaizdai nėra kažkuo ypatingi."
TED,lt,It's for the number needed to treat.,,Tai skaičius reikalingas pagydyti.
TED,lt,"Because of that feeling, I was able to contrast the stereotypes I'd been taught as a child with real life experience and interaction.",,Dėl to jausmo aš galėjau palyginti vaikystėje išmoktus stereotipus su gyvenimiška patirtimi ir bendravimu.
TED,lt,This fishing village was famous for sculpture.,,Žvejų kaimelis buvo garsus savo skulptūromis.
TED,lt,Thank you very much.,,Ačiū jums labai.
TED,lt,Be funny and create some magic.,,Būkit linksmos ir kurkite magiją.
TED,lt,Every single email you write is saved and sent to the criminals.,,Kiekvienas jūsų el. paštas yra išsaugomas ir nusiunčiamas nusikaltėliams.
TED,lt,"You have to keep well-slept, well-fed and propagating into the next generation, which in tribal times might have worked OK.",,"Tau reikia išsimiegoti, pasimaitinti ir pratęsti giminę ir viso to gyvenant gentyje būtų pakakę."
TED,lt,"Julian Assange: Yeah, can it possibly be true?",,"Džulianas Asanžas: Na, ar taip gali būti?"
TED,lt,"During the four years of conflict that devastated the Bosnian nation in the early '90s, approximately 30,000 citizens, mainly civilians, went missing, presumed killed, and another 100,000 were killed during combat operations.",,"Per ketverius kruvino konflikto, suniokojusio Bosnijos tautą devyniasdešimtųjų pradžioje, metus, apie 30 000 gyventojų, daugiausia civiliai, dingo ir buvo laikomi mirusiais, o dar 100 000 buvo nužudyti per karines operacijas."
TED,lt,"Is it really yours? """" So they sent us this screen shot with the author in the Microsoft Word ID.",,"Ar iš tiesų jis priklauso jums? """" Tada jie atsiuntė mums dokumento grafinį vaizdą, o Microsoft Word ID dalyje buvo nurodytas dokumento autorius."
TED,lt,How do I know about this car?,,Iš kur aš žinau apie šį automobilį?
TED,mk,"There's been allegations of a $2 billion money trail that leads back to President Vladimir Putin of Russia via his close childhood friend, who happens to be a top cellist.",,"Постојат тврдења за трагата на 2 милијарди долари која води до Владимир Путин, претседателот на Русија преку негов другар од детството, кој случајно е врвен виолончелист."
TED,mk,the people to save the numbers.,,луѓето за да ги спасат бројките.
TED,mk,So I said something.,,Па кажав нешто.
TED,mk,How about a $250 million bonus to Mother Teresa?,,Што е со 250 милиони долари бонус до Мајка Тереза?
TED,mk,Solar technology is...,,Соларна технологија е...
TED,mk,"C'mon, fire!",,"Ајде, пукај!"
TED,mk,"Now, this has already started to have pretty immediate repercussions.",,Веќе ги гледаме последиците од ова.
TED,mk,"And that's something from my father and something from other capable, generous men that have been in my life.",,Ова е нешто од татко ми и нешто од други способни и дарежливи луѓе во мојот живот.
TED,mk,"So information that organizations are spending economic effort into concealing, that's a really good signal that when the information gets out, there's a hope of it doing some good — because the organizations that know it best, that know it from the inside out, are spending work to conceal it.",,"Информацијата дека организациите трошат огромни економски средства во криење, тоа е навистина добар сигнал, дека кога информацијата ќе биде објавена, има надеж таа да предизвика нешто добро на крајот. Бидејќи организациите кои го знаат тоа најдобро, го познаваат суштински, трошат време и пари да го сокријат."
TED,mk,"If you get a job at Next Jump, you cannot get fired for performance issues.",,Ако се вработиш во Next Jump не можеш да добиеш отказ за проблеми од изведувачка природа.
TED,mk,These kinds of things.,,Овие нешта. Луѓето во основа ви го презентираат нивното вистинско јас.
TED,mk,"When I was 19, I was in a really bad car accident.",,"Кога имав 19, имав една навистина тешка сообраќајна несреќа."
TED,mk,"And the national TV station was injuncted five minutes before it went on air, like out of a movie: injunction landed on the news desk, and the news reader was like, ""This has never happened before. What do we do?""",,"И на националната ТВ станица ѝ беше забрането да го објави, пет минути пред емитувањето. Како на филм, забраната слета на масата на новинарите, и водителот беше збунет, „Ова не се случило никогаш до сега. Што да правиме?“"
TED,mk,"Bob believes in heart counts, and it's much more difficult to simply reduce the heart count.",,"Боб верува во броење по срца, и многу е потешко едноставно да се намали бројот на срца."
TED,mk,"Together, we can end the secrecy that is currently allowing tax evasion, corruption, money laundering to flourish.",,"Заеднички можеме да ја прекинеме тајноста која во моментов дозволува затајувањето на даноци, корупцијата и перењето на пари да цветаат."
TED,mk,And that affects all of us.,,Тоа е нешто што нѐ засега сите.
TED,mk,And there's a lot of information.,,И постојат многу информации.
TED,mk,CA: So let's talk a little more broadly about this.,,КА: Ајде да разговараме малку пошироко за ова.
TED,mk,"So as we are facing all the multiple crises in our world at the moment, what is good for us on a personal level, what's going to bring more joy, gratitude, effectiveness in our lives and be the best for our own careers is also what is best for the world.",,"Па додека се соочуваме со мноштво од кризи во светот во овој момент, она што е добро за нас на личен план, она што ќе ни донесе повеќе радост, благодарност, ефективност во нашите животи и она што ќе биде најдобро за нашите кариери, е истото што е најдобро и за светот."
TED,mk,It's just a quick video of what we do.,,Ова е само едно кратко видео за она што го работиме.
TED,nb,"Secondly, synesthesia is about — and this is what gets me to my point about the main theme of this lecture, which is about creativity — synesthesia is eight times more common among artists, poets, novelists and other creative people than in the general population.",,"For det andre er synestesi omtrent — og dette bringer meg til poenget til hovedtemaet i denne forelesningen, som handler om kreativitet — synestesi er åtte ganger vanligere blant kunstere, poeter, forfattere og andre kreative mennesker enn i resten av befolkningen."
TED,nb,"C sharp is blue, F sharp is green, another tone might be yellow, right?",,"Ciss er blå, fiss er grønn, en annen tone kan være gul, sant?"
TED,nb,"You can still recognize them from their voice and say, """" Oh yeah, that's Joe, """" but you can't look at their face and know who it is, right?",,"Man kan fremdeles kjenne igjen folk på stemmen og si, åja, det der er Joe, men man kan ikke se på ansiktet deres og vite hvem det er, sant?"
TED,nb,Thank you.,,Takk.
TED,nb,We would never do it.,,Vi ville aldri gjort det.
TED,nb,"If you had gotten five, this dinner would have been a lot more interesting. """" (Laughter) There is now a kind of sleep deprivation one-upmanship.",,"Hvis du hadde fått fem, hadde denne middagen vært mye mer interessant. """" (Latter) Det finnes en ny form for søvnmangel der ute rivaliseringskultur."
TED,nb,"And I know many people who are at the bottoms of organizations who have no authority and they are absolutely leaders, and this is because they have chosen to look after the person to the left of them, and they have chosen to look after the person to the right of them.",,"Og jeg kjenner mange mennesker nederst i organisasjonen som ikke har autoritet, men de er helt klart ledere, fordi de har valgt å se etter personen til venstre for dem, og de har valgt å se etter personen til høyre for dem."
TED,nb,"These are very compelling, vivid sensations.",,Disse fornemmelsene er svært overbevisende og levende.
TED,nb,Thank you.,,Takk.
TED,nb,Why would that be?,,Hvorfor er det slik?
TED,nb,"And this peculiar recursive quality that we call self-awareness, which I think is the holy grail of neuroscience, of neurology, and hopefully, someday, we'll understand how that happens.",,"Denne særegne, rekursive egenskapen som vi kaller selvbevissthet, noe jeg mener er den Hellige Gral for nevrovitenskap, for nevrologi, og forhåpentligvis vil vi en vakker dag kunne forstå hvordan det skjer."
TED,nb,The budget is not always there.,,Busjettet er ikke alltid der.
TED,nb,"I mean, schizophrenics do that, but it's a different story, right?",,"Jeg mener, schizofrene gjør det, men det er noe annet, sant?"
TED,nb,"I heard a story of some Marines who were out in theater, and as is the Marine custom, the officer ate last, and he let his men eat first, and when they were done, there was no food left for him.",,"Jeg hørte en historie om noen marinesoldater som var ute i feltet, og slik som det er i marinen, spiste offiseren sist, han lot sine menn spise først, og når de var ferdige, var det ikke noe mat igjen for ham."
TED,nb,"We are also influenced by our nonverbals, our thoughts and our feelings and our physiology.",,"Vi er også påvirket av våre egne ikke-verbale tegn, våre tanker, følelser og fysiologi."
TED,nb,"If it's between tone and color, you get tone-color synesthesia.",,"Hvis det er mellom tone og farge, så får du tone-farge-synestesi."
TED,nb,Eventually I graduated from college.,,Til slutt ble jeg uteksaminert fra høyskolen.
TED,nb,"Why is it that Mayank, this young boy that I met in India, isn't washing his hands?",,"Hvorfor var det slik at Mayank, denne unge gutten som jeg møtte i India, ikke vasket hendene sine?"
TED,nb,And here every piece is very well planned.,,Og her er hver brikke godt planlagt.
TED,nb,We don't want to prime them with a concept of power.,,Vi vil ikke vise dem konseptet av makt.
TED,pl,There is nobody on the planet who knows how to make a computer mouse.,,Nikt na całym świecie tego nie wie.
TED,pl,"And I was looking at that, trying to figure out what it means.",,Zastanawiałem się co to znaczy.
TED,pl,He was sitting next to a transvestite with a long black wig and mascara running down her cheeks.,,Siedział obok transwestyty z długą czarną peruką i spływającym po policzkach tuszem do rzęs.
TED,pl,It's that you can see the world as it isn't.,,"Tylko na tym, że możesz widzieć go takim jakim nie jest."
TED,pl,"Awful things will happen in this century, I'm absolutely sure.",,"Okropne rzeczy zdarzą się w tym wieku, jestem pewien."
TED,pl,They prioritize.,,Oni ustalają priorytety.
TED,pl,"Please, just take 30 seconds, perhaps talk to your neighbor, and just figure out what should be the top priorities and the bottom priorities of the solutions that we have to the world's biggest issues.",,"Proszę, przeznaczcie na to pół minuty, jeśli chcecie, porozmawiajcie z sąsiadem i po prostu wypiszcie, co powinno być na szczycie listy priorytetów i na spodzie listy rozwiązań, które mamy dla największych problemów świata."
TED,pl,"And the problem we have in the West at the moment, by and large, is that the conventional approach is that we understand it really in Western terms, using Western ideas.",,"Najczęstszy problem ze zrozumieniem Chin wynika z postrzegania ich jedynie poprzez pryzmat naszej, zachodniej ideologii."
TED,pl,"Through a college prep program, I was able to take part in the National Youth Convention in Philadelphia.",,Przez szkolny program przygotowawczy mogłem wziąć udział w Narodowym Zjeździe Młodzieży w Filadelfii.
TED,pl,So the next day I go out.,,Natępnego dnia wychodzę.
TED,pl,"So this is China, a civilization-state, rather than a nation-state.",,"Oto Chiny, państwo cywilizacyjne a nie narodowe."
TED,pl,I am an impostor.,,że jestem oszustką.
TED,pl,"That's a huge difference, a seven-fold difference.",,To olbrzymia różnica.
TED,pl,"His parents think sometimes it's a precious commodity, so they'll keep it in a cupboard.",,"Jego rodzicie myślą, że jest to cenny produkt, więc trzymają je w szafce."
TED,pl,I never was pure.,,Nigdy nie byłam nieskalana.
TED,pl,I believe that Eleanor can get through this.,,"Wierzę, że Eleanor z tego wyjdzie."
TED,pl,"Then you go to Palmyra Atoll that has more biomass of herbivores, and the dead corals are clean, and the corals are coming back.",,"Na atolu Palmyra, jest większa biomasa roślinożerców i martwe koralowce są czyste, a koralowce powracają."
TED,pl,"And using this very simple machine, my lab and others have done dozens of studies showing just how good babies are at learning about the world.",,"I przy użyciu tego bardzo prostego urządzenia, moje laboratorium i inne przeprowadzili dziesiątki badań wykazując jak dobre są dzieci w uczeniu się o świecie."
TED,pl,So we packaged DryBath in these innovative little sachets.,,Zaczęliśmy pakować DryBath w nowoczesne małe saszetki.
TED,pl,What can we do? What will be the cost and what will be the benefit of that?,,Co możemy zrobić? Ile to będzie kosztowało? I jaki z tego będzie pożytek?
TED,pt,"This type of society is not only possible, it's already on its way.",,"Este tipo de sociedade não só é possível, como já está a caminho."
TED,pt,This is the transformation that took place.,,Esta é a transformação que aconteceu.
TED,pt,"I was very, very fortunate a couple of years later to have met Zackie Achmat, the founder of Treatment Action Campaign, an incredible campaigner and activist.",,"Eu tive muita, muita sorte uns anos depois por ter conhecido Zackie Achmat, o fundador da Campanha Acção Tratamento, um militante e activista fora de série."
TED,pt,"And if you actually look in their brains, you see that they're flooded with these neurotransmitters that are really good at inducing learning and plasticity, and the inhibitory parts haven't come on yet.",,"Se observarmos os seus cérebros, vemos que estão repletos de neurotransmissores muito bons a estimular a aprendizagem e a plasticidade, e que os mecanismos inibidores ainda não se desenvolveram."
TED,pt,Many countries that you represent and where I come from struggle with the cost of healthcare.,,Muitos dos países que vocês representam e de onde eu venho estão a debater-se com o custo dos cuidados de saúde.
TED,pt,"They were all working for me, to make a mouse for me.",,"Todos eles estavam a trabalhar para mim, para me fazer um mouse."
TED,pt,"And since then, the European Union is going to be creating central registers at a national level of who really owns and controls companies across Europe.",,"Desde então, a União Europeia vai criar registos centrais a nível nacional de quem realmente possui e controla empresas por toda a Europa."
TED,pt,So they're bad at getting rid of all the interesting things that could tell them something and just looking at the thing that's important.,,Eles são maus a livrarem-se de tudo o que os rodeia e a focarem-se apenas no que é importante.
TED,pt,"Now living in Europe, he can choose to go to Germany that has a well-reputed healthcare system.",,"Como mora na Europa, ele pode optar por ir para a Alemanha que tem um sistema de cuidados de saúde com uma boa reputação."
TED,pt,And what Bayes showed was a mathematical way that you could do that.,,E o que Bayes demonstrou foi um método matemático que permite fazer isso
TED,pt,You find a sheep. You kill it. You get the fat out of it.,,Encontram uma ovelha. Matam-na. Tiram-lhe a gordura.
TED,pt,"You take a stain, like acridine orange or a fluorescent stain or Giemsa, and a microscope, and you look at them.",,"Escolhemos um corante, como o laranja de acridina ou um corante fluorescente, ou o Giemsa, e um microscópio, e conseguimos vê-los."
TED,pt,One is an Acheulean hand axe from half a million years ago of the kind made by Homo erectus.,,Um é um machado acheulense usado há meio milhão de anos do tipo feito pelo Homo erectus.
TED,pt,"Even more remarkably though, the fact that 15 month-olds didn't do this suggests that these 18 month-olds had learned this deep, profound fact about human nature in the three months from when they were 15 months old.",,"Mas mais impressionante, o facto de os bebés de 15 meses não terem feito isto indica que os bebés de 18 meses aprenderam esta verdade profunda sobre a natureza humana nos três meses que passaram depois de fazerem 15 meses."
TED,pt,We have fewer spousal or partner job relocations.,,Temos menos deslocações para acompanhar os cônjuges.
TED,pt,"Once a year, they publish the league table: who's best, who's at the bottom?",,"Uma vez por ano, publicavam a tabela classificativa quem está em primeiro lugar, quem está em último?"
TED,pt,"It's not written by me. It's written by Amy and the other students in the class. As a consequence, this science paper begins, """" Once upon a time... """" (Laughter) The results section, it says: """" Training phase, the puzzle... duh duh duuuuuhhh. """" Right? (Laughter) And the methods, it says, """" Then we put the bees into the fridge (and made bee pie), """" smiley face. Right? (Laughter) This is a science paper. We're going to try to get it published.",,"Não foi escrito por mim. Foi escrito pela Amy e pelos outros alunos da turma. Como consequência, este artigo começa por """" Era uma vez... """" (Risos) Na parte dos resultados, diz: """" Fase de treino, o puzzle... tam, taram, tam """" (Risos) E nos métodos diz: """" Depois colocámos as abelhas """" no frigorífico e fizemos tarte de abelhas """", um smile (sorriso) Certo? (Risos) É um artigo científico. Vamos tentar publicá-lo."
TED,pt,This is Reverend Bayes's notebook.,,Este é o caderno de apontamentos do Reverendo Bayes.
TED,pt,"And that's perhaps because some prominent US people just haven't figured in this exposé, in this scandal.",,"Isso deve-se talvez ao facto de as pessoas importantes dos EUA não terem figurado nesta divulgação, neste escândalo."
TED,pt,"Some of them are driven to suicide, OK?",,Alguns deles tentam o suicídio.
TED,ro,(Noise) But they react to foreground sounds. You'll hear that in a second.,,"(Zgomot) Dar reacționează la sunete proeminente. Așteptați o secundă, să vedeți."
TED,ro,They were a highly cooperative species.,,Erau o specie foarte înclinată spre cooperare.
TED,ro,"And to me, if you really want to rediscover wonder, you need to step outside of that tiny, terrified space of rightness and look around at each other and look out at the vastness and complexity and mystery of the universe and be able to say, """" Wow, I don't know.",,"Iar pentru mine, dacă vrei cu adevărat să redescoperi uimirea, trebuie să ieşi din acel spaţiu mărunt, terifiant al dreptăţii și să te uiţi la cei din jur, să te uiţi la întinderea, complexitatea şi misterul universului şi să poţi spune """" Wow, nu ştiu."
TED,ro,"And on the left side, you'll see the processed video where the camera has made him invisible.",,"Iar în partea stângă, veți putea vedea videoclipul procesat în care camera l-a făcut invizibil."
TED,ro,I am for chocolate donuts.,,Sau pentru o gogoaşă cu ciocolată.
TED,ro,Why is it it came up?,,De ce a apărut?
TED,ro,Heart-healthy dinner is a very important part of restorative seafood.,,Masa sănătoasă pentru inimă e o parte foarte importantă a restaurării produselor mării.
TED,ro,JA: So this is a sample of what we do sort of every day.,,JA: Este o mostră din ceea ce facem cam în fiecare zi.
TED,ro,"So as we are facing all the multiple crises in our world at the moment, what is good for us on a personal level, what's going to bring more joy, gratitude, effectiveness in our lives and be the best for our own careers is also what is best for the world.",,"Aşa că pe măsură ce ne confruntăm cu crize multiple în lumea noastră de acum, ce e bine pentru noi la nivel personal, ce ne va aduce mai multă bucurie, recunoştinţă, eficacitate în vieţile noastre şi ar fi perfect pentru carierele noastre e de asemenea cel mai bine pentru lume."
TED,ro,"Open the plan up, and, in one click, jump.",,"Deschide planul, și, cu un singur click, intră."
TED,ro,We saw all kinds of donated equipment.,,Am văzut echipament donat de toate genurile.
TED,ro,When I write fiction I cherish elusiveness and changeability.,,"Când scriu ficţiune, preţuiesc ceea ce este vag şi schimbător."
TED,ro,Do you remember the handover of Hong Kong by Britain to China in 1997?,,Vă amintiţi cedarea Hong Kong-ului de la coroana britanică către China in 1997?
TED,ro,I understand.,,Înţeleg.
TED,ro,"But combined in a certain way, they can create something that still looks three-dimensional, like it could exist.",,"Dar, combinate într-un anume fel, ele pot crea ceva ce arată încă tridimensional, ca şi când ar putea exista."
TED,ro,"(Laughter) We're doing two different — OK, I'm hanging up now.",,(rasete) Facem doua lucruri diferite... OK. Inchid acum.
TED,ro,That's my colleague. He's let it go.,,Acesta este colegul meu. Îi dă drumul.
TED,ro,"Good morning. So magic is an excellent way for staying ahead of the reality curve, to make possible today what science will make a reality tomorrow.",,"Bună dimineața. Magia e un mod excelent de a fi înainte pe curba realității, să faci posibil azi ce va reuși știința să facă în viitor."
TED,ro,"Stories accompany me, keeping my pieces and memories together, like an existential glue.",,"Poveştile mă însoţesc, unindu-mi amintirile şi toate părţile din care sunt alcătuită, asemenea unui lipici existenţial."
TED,ro,It has allowed scammers to rip off vulnerable investors.,,A permis escrocilor să fraudeze investitorii vulnerabili.
TED,sk,"But the core values: well, capable, generous men do not create victims; they nurture victims.",,"Ale základné hodnoty: schopní, veľkorysí ľudia nevytvárajú obete, starajú sa o ne."
TED,sk,"You have a cardboard box with a mirror in the middle, and then you put the phantom — so my first patient, Derek, came in.",,"Máte kartónovú krabicu so zrkadlom v strede a potom vložíte fantóma - takže, môj prvý pacient, Derek, vstúpil."
TED,sk,Ninety-nine percent of you.,,99 percent z vás.
TED,sk,We've gone beyond the capacity of the human mind to an extraordinary degree.,,Kapacitu ľudskej mysle sme prekročili do pozoruhodnej miery.
TED,sk,"It was completely new, and no one had done it before, including adults. (Laughter) BL: Including the teachers, and that was really hard for the teachers.",,"Bolo to niečo úplne nové a nikto to nikdy predtým nevyskúšal, dospelých nevynímajúc. (Smiech) BL: A nevynímajúc aj učiteľov, a to bolo pre nich naozaj ťažké."
TED,sk,What we have here is a list of old viruses.,,Tu máme zoznam starých vírusov.
TED,sk,"Another theory is they are acid junkies and potheads, right?",,"Ďaľšia tvrdí, že sú to feťáci a húliči."
TED,sk,So where are all these coming from then?,,Takže odkiaľ všetky prichádzajú?
TED,sk,"You basically published something there, ran into trouble with a bank, then the news service there was injuncted from running the story.",,"Niečo ste tam zverejnili, dostali sa do problémov s bankou a spravodajské služby tam dostali zákaz publikovať to."
TED,sk,"Racial discrimination, legally, had existed for 100 years, from 1865 at the end of the War Between the States, the Civil War, all the way up to the 1960s, when Lyndon Johnson got the bills passed for equal rights.",,"Rasová diskriminácia vtedy legálne existovala 100 rokov, od roku 1865, od Občianskej vojny, cez 60. roky, keď Lyndon Johnson presadil zákony o rovnakých právach."
TED,sk,They were living like this with very poor plastic sheets in the park.,,Oni takto žili pod plastovými plachtami v parku.
TED,sk,And maybe you thought you were going to grow up and marry your high school sweetheart and move back to your hometown and raise a bunch of kids together.,,"A možno ste si mysleli, že až vyrastiete, budete mať svadbu s vašou láskou zo strednej školy a presťahujete sa naspäť do domovského mesta a budete spolu vychovávať decká."
TED,sk,"And the optical components, if you look at the inset up on the right, we had to figure out a way to manufacture lenses in paper itself at really high throughputs, so it uses a process of self-assembly and surface tension to build achromatic lenses in the paper itself.",,"Optické komponenty sú tu vpravo hore, potrebovali sme vymyslieť, ako vyrobiť šošovky vložené do papiera pri vysokej výrobnej kapacite. Využívame proces samousporiadania a povrchové napätie na výrobu achromatických šošoviek priamo v papieri."
TED,sk,Now remember — why does this happen?,,Spomeňte si - prečo sa to deje?
TED,sk,CA: So let's talk a little more broadly about this.,,CA: Preberme to trošku dôkladnejšie.
TED,sk,"So this is what changes, but the standard stains all remain the same for many different diseases.",,"Toto je nové, ale všetky klasické farbivá zostávajú na mnoho rôznych chorôb."
TED,sk,You'll hear a train in moment that they don't react to.,,"Budete počuť vlak, na ktorý oni nereagujú."
TED,sk,And so I think it's time we change what we expect from our food.,,"Myslím, že je načase, aby sme zmenili naše očakávania od jedla."
