Dataset,Language,Source Sentence,Translation,Reference Sentence
TED,it,I grew up in a family where every dinner conversation was around social justice.,Sono cresciuto in una famiglia in cui ogni conversazione a cena verteva sul tema della giustizia sociale.,Sono cresciuta in una famiglia dove ogni conversazione a tavola riguardava la giustizia sociale.
TED,it,"And on the left side, you'll see the processed video where the camera has made him invisible.",E sul lato sinistro vedrete il video elaborato in cui la telecamera lo ha reso invisibile.,E sulla sinistra vedrete il video elaborato dove la telecamera l' ha reso invisibile.
TED,it,How did we get here?,Come siamo arrivati fin qui?,Come abbiamo fatto ad arrivare a questo punto?
TED,it,It's just a quick video of what we do.,È solo un breve video di quello che facciamo.,È un breve filmato di ciò che facciamo.
TED,lt,This attachment to our own rightness keeps us from preventing mistakes when we absolutely need to and causes us to treat each other terribly.,"Šis prisirišimas prie savo teisumo neleidžia išvengti klaidų, kai to būtinai reikia, ir verčia mus siaubingai elgtis vienas su kitu.","Šis prisirišimas prie savo teisumo trukdo mums išvengti klaidų, kuomet mums to visapusiškai reikia ir priverčia mus elgtis siaubingai vieniems su kitais."
TED,lt,We would never do it.,Mes niekada to nedarytume.,Niekas taip nedaro.
TED,lt,"My big idea is a very, very small idea that can unlock billions of big ideas that are at the moment dormant inside us.","Mano didžioji idėja yra labai, labai maža idėja, kuri gali atskleisti milijardus didelių idėjų, kurios šiuo metu snaudžia mumyse.","Mano didelė idėja tėra mažytė idėja, galinti atverti milijonus didelių idėjų, kurios šiuo metu slypi mumyse."
TED,lt,"Now essentially, this represented taking an aggressive stance towards my own mind, a kind of psychic civil war, and in turn this caused the number of voices to increase and grow progressively hostile and menacing.","Iš esmės tai reiškė agresyvų požiūrį į savo protą, savotišką psichinį pilietinį karą, o tai savo ruožtu paskatino balsų skaičiaus didėjimą ir vis labiau priešiškų bei grėsmingų balsų skaičių.","Tuomet iš esmės pasidariau agresyvi prieš savo pačios protą, tai buvo lyg dvasios pilietinis karas, ir pradėjau girdėti daugiau balsų, ir tie balsai pasidarė priešiški ir grėsmingi."
TED,lt,CA: Wow.,CA: Oho.,K. Andersonas: Tai bent.
TED,lt,"It was neutral, impassive and even, after a while, strangely companionate and reassuring, although I did notice that its calm exterior sometimes slipped and that it occasionally mirrored my own unexpressed emotion.","Jis buvo neutralus, bejausmis ir netgi, po kurio laiko, keistai draugiškas ir raminantis, nors pastebėjau, kad jo rami išorė kartais nuslysdavo ir kartais atspindėdavo mano neišreikštas emocijas.","Jis buvo neutralus, ramus ir netgi, po kiek laiko, keistai draugiškas ir užtikrinantis. Nors kartais pastebėdavau, kad jis atspindėdavo mano neparodytas emocijas."
TED,lt,Sputnik quickly became one of the three great shocks to hit America — historians say the equal of Pearl Harbor or 9 / 11.,"„Sputnik“ greitai tapo vienu iš trijų didžiausių sukrėtimų Ameriką – istorikai teigia, kad tai prilygsta Perl Harborui arba 9/11.","Greitai Sputnik 'as tapo vienu iš trijų didžiausių Amerikos sukrėtimų, istorikų sulyginamas su Perl Harbor' u ir rugsėjo 11-osios tragedija."
TED,lt,But it was a temp job.,Bet tai buvo laikinas darbas.,Bet tai buvo laikinas darbas.
TED,lt,"As you can see, these images aren't really special.","Kaip matote, šie vaizdai tikrai nėra ypatingi.","Kaip matote, šie vaizdai nėra kažkuo ypatingi."
TED,lt,It's for the number needed to treat.,Jis skirtas gydymui reikalingam skaičiui.,Tai skaičius reikalingas pagydyti.
TED,lt,"Because of that feeling, I was able to contrast the stereotypes I'd been taught as a child with real life experience and interaction.","Dėl šio jausmo aš galėjau supriešinti stereotipus, kurių buvau mokomas vaikystėje, su realia gyvenimo patirtimi ir bendravimu.",Dėl to jausmo aš galėjau palyginti vaikystėje išmoktus stereotipus su gyvenimiška patirtimi ir bendravimu.
TED,lt,This fishing village was famous for sculpture.,Šis žvejų kaimelis garsėjo skulptūra.,Žvejų kaimelis buvo garsus savo skulptūromis.
TED,lt,Thank you very much.,Labai ačiū.,Ačiū jums labai.
TED,lt,Be funny and create some magic.,Būkite juokingi ir sukurkite magijos.,Būkit linksmos ir kurkite magiją.
TED,lt,Every single email you write is saved and sent to the criminals.,Kiekvienas jūsų parašytas el. laiškas išsaugomas ir siunčiamas nusikaltėliams.,Kiekvienas jūsų el. paštas yra išsaugomas ir nusiunčiamas nusikaltėliams.
TED,lt,"You have to keep well-slept, well-fed and propagating into the next generation, which in tribal times might have worked OK.","Turite gerai išsimiegoti, gerai maitintis ir plisti į kitą kartą, o tai genties laikais galėjo veikti gerai.","Tau reikia išsimiegoti, pasimaitinti ir pratęsti giminę ir viso to gyvenant gentyje būtų pakakę."
TED,lt,"Julian Assange: Yeah, can it possibly be true?","Julianas Assange&#39;as: Taip, ar tai gali būti tiesa?","Džulianas Asanžas: Na, ar taip gali būti?"
TED,lt,"During the four years of conflict that devastated the Bosnian nation in the early '90s, approximately 30,000 citizens, mainly civilians, went missing, presumed killed, and another 100,000 were killed during combat operations.","Per ketverius konflikto metus, kurie devintojo dešimtmečio pradžioje nusiaubė Bosnijos tautą, maždaug 30 000 piliečių, daugiausia civilių, dingo, manoma, žuvo, o dar 100 000 žuvo per kovines operacijas.","Per ketverius kruvino konflikto, suniokojusio Bosnijos tautą devyniasdešimtųjų pradžioje, metus, apie 30 000 gyventojų, daugiausia civiliai, dingo ir buvo laikomi mirusiais, o dar 100 000 buvo nužudyti per karines operacijas."
TED,lt,"Is it really yours? """" So they sent us this screen shot with the author in the Microsoft Word ID.",Ar tai tikrai tavo? &quot;&quot; Taigi jie atsiuntė mums šią ekrano kopiją su autoriumi Microsoft Word ID.,"Ar iš tiesų jis priklauso jums? """" Tada jie atsiuntė mums dokumento grafinį vaizdą, o Microsoft Word ID dalyje buvo nurodytas dokumento autorius."
TED,lt,How do I know about this car?,Kaip man sužinoti apie šį automobilį?,Iš kur aš žinau apie šį automobilį?
TED,mk,"There's been allegations of a $2 billion money trail that leads back to President Vladimir Putin of Russia via his close childhood friend, who happens to be a top cellist.","Има тврдења за трага од пари од 2 милијарди долари која води назад до рускиот претседател Владимир Путин преку неговиот близок пријател од детството, кој се случува да биде врвен виолончелист.","Постојат тврдења за трагата на 2 милијарди долари која води до Владимир Путин, претседателот на Русија преку негов другар од детството, кој случајно е врвен виолончелист."
TED,mk,the people to save the numbers.,народот да ги зачува бројките.,луѓето за да ги спасат бројките.
TED,mk,So I said something.,Па јас кажав нешто.,Па кажав нешто.
TED,mk,How about a $250 million bonus to Mother Teresa?,Што е со бонус од 250 милиони долари за Мајка Тереза?,Што е со 250 милиони долари бонус до Мајка Тереза?
TED,mk,Solar technology is...,Соларната технологија е...,Соларна технологија е...
TED,mk,"C'mon, fire!","Ајде, оган!","Ајде, пукај!"
TED,mk,"Now, this has already started to have pretty immediate repercussions.","Сега, ова веќе почна да има прилично непосредни последици.",Веќе ги гледаме последиците од ова.
TED,mk,"And that's something from my father and something from other capable, generous men that have been in my life.","И тоа е нешто од татко ми и нешто од други способни, дарежливи мажи кои биле во мојот живот.",Ова е нешто од татко ми и нешто од други способни и дарежливи луѓе во мојот живот.
TED,mk,"So information that organizations are spending economic effort into concealing, that's a really good signal that when the information gets out, there's a hope of it doing some good — because the organizations that know it best, that know it from the inside out, are spending work to conceal it.","Значи, информациите што организациите трошат економски напор за да ги сокријат, тоа е навистина добар сигнал дека кога информациите ќе излезат на виделина, постои надеж дека ќе направи добро - затоа што организациите што најдобро го знаат тоа, што го знаат од внатре кон надвор, трошат работа за да го сокријат.","Информацијата дека организациите трошат огромни економски средства во криење, тоа е навистина добар сигнал, дека кога информацијата ќе биде објавена, има надеж таа да предизвика нешто добро на крајот. Бидејќи организациите кои го знаат тоа најдобро, го познаваат суштински, трошат време и пари да го сокријат."
TED,mk,"If you get a job at Next Jump, you cannot get fired for performance issues.","Ако се вработите во Next Jump, не можете да добиете отказ поради проблеми со перформансите.",Ако се вработиш во Next Jump не можеш да добиеш отказ за проблеми од изведувачка природа.
TED,mk,These kinds of things.,Вакви работи.,Овие нешта. Луѓето во основа ви го презентираат нивното вистинско јас.
TED,mk,"When I was 19, I was in a really bad car accident.","Кога имав 19 години, имав навистина лоша сообраќајна несреќа.","Кога имав 19, имав една навистина тешка сообраќајна несреќа."
TED,mk,"And the national TV station was injuncted five minutes before it went on air, like out of a movie: injunction landed on the news desk, and the news reader was like, ""This has never happened before. What do we do?""","И националната ТВ станица беше осудена пет минути пред да се емитува, како од филм: наредбата слета на бирото за вести, а читателот на вести беше како: „Ова никогаш не се случило порано. Што правиме?“","И на националната ТВ станица ѝ беше забрането да го објави, пет минути пред емитувањето. Како на филм, забраната слета на масата на новинарите, и водителот беше збунет, „Ова не се случило никогаш до сега. Што да правиме?“"
TED,mk,"Bob believes in heart counts, and it's much more difficult to simply reduce the heart count.",Боб верува во бројот на срцето и многу е потешко едноставно да се намали бројот на срцето.,"Боб верува во броење по срца, и многу е потешко едноставно да се намали бројот на срца."
TED,mk,"Together, we can end the secrecy that is currently allowing tax evasion, corruption, money laundering to flourish.","Заедно, можеме да ставиме крај на тајноста што во моментов дозволува да процветаат даночно затајување, корупција, перење пари.","Заеднички можеме да ја прекинеме тајноста која во моментов дозволува затајувањето на даноци, корупцијата и перењето на пари да цветаат."
TED,mk,And that affects all of us.,И тоа влијае на сите нас.,Тоа е нешто што нѐ засега сите.
TED,mk,And there's a lot of information.,И има многу информации.,И постојат многу информации.
TED,mk,CA: So let's talk a little more broadly about this.,"КА: Значи, ајде да зборуваме малку пошироко за ова.",КА: Ајде да разговараме малку пошироко за ова.
TED,mk,"So as we are facing all the multiple crises in our world at the moment, what is good for us on a personal level, what's going to bring more joy, gratitude, effectiveness in our lives and be the best for our own careers is also what is best for the world.","Така, бидејќи во моментот се соочуваме со сите повеќекратни кризи во нашиот свет, она што е добро за нас на лично ниво, она што ќе донесе повеќе радост, благодарност, ефективност во нашите животи и да биде најдобро за нашите сопствени кариери е исто така најдоброто за светот.","Па додека се соочуваме со мноштво од кризи во светот во овој момент, она што е добро за нас на личен план, она што ќе ни донесе повеќе радост, благодарност, ефективност во нашите животи и она што ќе биде најдобро за нашите кариери, е истото што е најдобро и за светот."
TED,mk,It's just a quick video of what we do.,Тоа е само брзо видео од она што го правиме.,Ова е само едно кратко видео за она што го работиме.
TED,nb,"Secondly, synesthesia is about — and this is what gets me to my point about the main theme of this lecture, which is about creativity — synesthesia is eight times more common among artists, poets, novelists and other creative people than in the general population.","For det andre handler synestesi om – og det er dette som får meg til mitt poeng om hovedtemaet for dette foredraget, som handler om kreativitet – synestesi er åtte ganger mer vanlig blant kunstnere, poeter, romanforfattere og andre kreative mennesker enn i befolkningen generelt.","For det andre er synestesi omtrent — og dette bringer meg til poenget til hovedtemaet i denne forelesningen, som handler om kreativitet — synestesi er åtte ganger vanligere blant kunstere, poeter, forfattere og andre kreative mennesker enn i resten av befolkningen."
TED,nb,"C sharp is blue, F sharp is green, another tone might be yellow, right?","C skarp er blå, F skarp er grønn, en annen tone kan være gul, ikke sant?","Ciss er blå, fiss er grønn, en annen tone kan være gul, sant?"
TED,nb,"You can still recognize them from their voice and say, """" Oh yeah, that's Joe, """" but you can't look at their face and know who it is, right?","Du kan fortsatt gjenkjenne dem fra stemmen deres og si &quot;&quot; Å ja, det er Joe,&quot; men du kan ikke se på ansiktet deres og vite hvem det er, ikke sant?","Man kan fremdeles kjenne igjen folk på stemmen og si, åja, det der er Joe, men man kan ikke se på ansiktet deres og vite hvem det er, sant?"
TED,nb,Thank you.,Takk.,Takk.
TED,nb,We would never do it.,Vi ville aldri gjort det.,Vi ville aldri gjort det.
TED,nb,"If you had gotten five, this dinner would have been a lot more interesting. """" (Laughter) There is now a kind of sleep deprivation one-upmanship.","Hvis du hadde fått fem, ville denne middagen vært mye mer interessant. &quot;&quot; (Latter) Det er nå en slags søvnmangel på én gang.","Hvis du hadde fått fem, hadde denne middagen vært mye mer interessant. """" (Latter) Det finnes en ny form for søvnmangel der ute rivaliseringskultur."
TED,nb,"And I know many people who are at the bottoms of organizations who have no authority and they are absolutely leaders, and this is because they have chosen to look after the person to the left of them, and they have chosen to look after the person to the right of them.","Og jeg kjenner mange mennesker som er på bunnen av organisasjoner som ikke har noen autoritet og de er absolutt ledere, og dette er fordi de har valgt å passe på personen til venstre for dem, og de har valgt å passe på personen til høyre for dem.","Og jeg kjenner mange mennesker nederst i organisasjonen som ikke har autoritet, men de er helt klart ledere, fordi de har valgt å se etter personen til venstre for dem, og de har valgt å se etter personen til høyre for dem."
TED,nb,"These are very compelling, vivid sensations.","Dette er veldig overbevisende, levende opplevelser.",Disse fornemmelsene er svært overbevisende og levende.
TED,nb,Thank you.,Takk.,Takk.
TED,nb,Why would that be?,Hvorfor skulle det være det?,Hvorfor er det slik?
TED,nb,"And this peculiar recursive quality that we call self-awareness, which I think is the holy grail of neuroscience, of neurology, and hopefully, someday, we'll understand how that happens.","Og denne særegne rekursive egenskapen som vi kaller selvbevissthet, som jeg tror er den hellige gral av nevrovitenskap, nevrologi, og forhåpentligvis, en dag, vil vi forstå hvordan det skjer.","Denne særegne, rekursive egenskapen som vi kaller selvbevissthet, noe jeg mener er den Hellige Gral for nevrovitenskap, for nevrologi, og forhåpentligvis vil vi en vakker dag kunne forstå hvordan det skjer."
TED,nb,The budget is not always there.,Budsjettet er ikke alltid der.,Busjettet er ikke alltid der.
TED,nb,"I mean, schizophrenics do that, but it's a different story, right?","Jeg mener, schizofrene gjør det, men det er en annen historie, ikke sant?","Jeg mener, schizofrene gjør det, men det er noe annet, sant?"
TED,nb,"I heard a story of some Marines who were out in theater, and as is the Marine custom, the officer ate last, and he let his men eat first, and when they were done, there was no food left for him.","Jeg hørte en historie om noen marinesoldater som var ute på teater, og som marinens skikk spiste offiseren sist, og han lot mennene sine spise først, og da de var ferdige, var det ingen mat igjen til ham.","Jeg hørte en historie om noen marinesoldater som var ute i feltet, og slik som det er i marinen, spiste offiseren sist, han lot sine menn spise først, og når de var ferdige, var det ikke noe mat igjen for ham."
TED,nb,"We are also influenced by our nonverbals, our thoughts and our feelings and our physiology.","Vi er også påvirket av våre nonverbale, våre tanker og våre følelser og vår fysiologi.","Vi er også påvirket av våre egne ikke-verbale tegn, våre tanker, følelser og fysiologi."
TED,nb,"If it's between tone and color, you get tone-color synesthesia.","Hvis det er mellom tone og farge, får du tone-farge synestesi.","Hvis det er mellom tone og farge, så får du tone-farge-synestesi."
TED,nb,Eventually I graduated from college.,Til slutt ble jeg uteksaminert fra college.,Til slutt ble jeg uteksaminert fra høyskolen.
TED,nb,"Why is it that Mayank, this young boy that I met in India, isn't washing his hands?","Hvorfor er det at Mayank, denne unge gutten jeg møtte i India, ikke vasker hendene?","Hvorfor var det slik at Mayank, denne unge gutten som jeg møtte i India, ikke vasket hendene sine?"
TED,nb,And here every piece is very well planned.,Og her er hvert stykke veldig godt planlagt.,Og her er hver brikke godt planlagt.
TED,nb,We don't want to prime them with a concept of power.,Vi ønsker ikke å gi dem et maktbegrep.,Vi vil ikke vise dem konseptet av makt.
TED,pl,There is nobody on the planet who knows how to make a computer mouse.,"Nie ma na świecie nikogo, kto potrafiłby zrobić mysz komputerową.",Nikt na całym świecie tego nie wie.
TED,pl,"And I was looking at that, trying to figure out what it means.","Przyglądałem się temu i próbowałem zrozumieć, co to znaczy.",Zastanawiałem się co to znaczy.
TED,pl,He was sitting next to a transvestite with a long black wig and mascara running down her cheeks.,"Siedział obok transwestyty z długą, czarną peruką i tuszem do rzęs spływającym po policzkach.",Siedział obok transwestyty z długą czarną peruką i spływającym po policzkach tuszem do rzęs.
TED,pl,It's that you can see the world as it isn't.,"Chodzi o to, że możesz zobaczyć świat takim, jaki nie jest.","Tylko na tym, że możesz widzieć go takim jakim nie jest."
TED,pl,"Awful things will happen in this century, I'm absolutely sure.","Jestem pewien, że w tym stuleciu wydarzą się straszne rzeczy.","Okropne rzeczy zdarzą się w tym wieku, jestem pewien."
TED,pl,They prioritize.,Oni ustalają priorytety.,Oni ustalają priorytety.
TED,pl,"Please, just take 30 seconds, perhaps talk to your neighbor, and just figure out what should be the top priorities and the bottom priorities of the solutions that we have to the world's biggest issues.","Proszę, poświęć 30 sekund, porozmawiaj z sąsiadem i zastanów się, jakie powinny być najważniejsze i najmniej ważne rozwiązania największych problemów świata.","Proszę, przeznaczcie na to pół minuty, jeśli chcecie, porozmawiajcie z sąsiadem i po prostu wypiszcie, co powinno być na szczycie listy priorytetów i na spodzie listy rozwiązań, które mamy dla największych problemów świata."
TED,pl,"And the problem we have in the West at the moment, by and large, is that the conventional approach is that we understand it really in Western terms, using Western ideas.","A problem, z którym obecnie mamy do czynienia na Zachodzie, polega na tym, że tradycyjne podejście polega na tym, że rozumiemy to tak naprawdę w kategoriach zachodnich, używając zachodnich idei.","Najczęstszy problem ze zrozumieniem Chin wynika z postrzegania ich jedynie poprzez pryzmat naszej, zachodniej ideologii."
TED,pl,"Through a college prep program, I was able to take part in the National Youth Convention in Philadelphia.",Dzięki programowi przygotowawczemu do college&#39;u mogłem wziąć udział w Krajowej Konwencji Młodzieży w Filadelfii.,Przez szkolny program przygotowawczy mogłem wziąć udział w Narodowym Zjeździe Młodzieży w Filadelfii.
TED,pl,So the next day I go out.,Więc następnego dnia wychodzę.,Natępnego dnia wychodzę.
TED,pl,"So this is China, a civilization-state, rather than a nation-state.","Oto więc Chiny, państwo cywilizacyjne, a nie państwo narodowe.","Oto Chiny, państwo cywilizacyjne a nie narodowe."
TED,pl,I am an impostor.,Jestem oszustem.,że jestem oszustką.
TED,pl,"That's a huge difference, a seven-fold difference.","To ogromna różnica, różnica siedmiokrotna.",To olbrzymia różnica.
TED,pl,"His parents think sometimes it's a precious commodity, so they'll keep it in a cupboard.","Jego rodzice uważają, że czasami jest to cenny towar, dlatego trzymają go w szafce.","Jego rodzicie myślą, że jest to cenny produkt, więc trzymają je w szafce."
TED,pl,I never was pure.,Nigdy nie byłem czysty.,Nigdy nie byłam nieskalana.
TED,pl,I believe that Eleanor can get through this.,"Wierzę, że Eleanor da sobie z tym radę.","Wierzę, że Eleanor z tego wyjdzie."
TED,pl,"Then you go to Palmyra Atoll that has more biomass of herbivores, and the dead corals are clean, and the corals are coming back.","Następnie udajemy się na atol Palmyra, gdzie jest większa biomasa roślinożerców, a martwe koralowce są czyste i odrastają.","Na atolu Palmyra, jest większa biomasa roślinożerców i martwe koralowce są czyste, a koralowce powracają."
TED,pl,"And using this very simple machine, my lab and others have done dozens of studies showing just how good babies are at learning about the world.","Korzystając z tej prostej maszyny, moje laboratorium i inne przeprowadziły dziesiątki badań pokazujących, jak dobrze dzieci uczą się o świecie.","I przy użyciu tego bardzo prostego urządzenia, moje laboratorium i inne przeprowadzili dziesiątki badań wykazując jak dobre są dzieci w uczeniu się o świecie."
TED,pl,So we packaged DryBath in these innovative little sachets.,Dlatego zapakowaliśmy DryBath w te innowacyjne małe saszetki.,Zaczęliśmy pakować DryBath w nowoczesne małe saszetki.
TED,pl,What can we do? What will be the cost and what will be the benefit of that?,Co możemy zrobić? Jaki będzie koszt i jaka będzie korzyść z tego?,Co możemy zrobić? Ile to będzie kosztowało? I jaki z tego będzie pożytek?
TED,pt,"This type of society is not only possible, it's already on its way.",Esse tipo de sociedade não só é possível como já está a caminho.,"Este tipo de sociedade não só é possível, como já está a caminho."
TED,pt,This is the transformation that took place.,Essa é a transformação que ocorreu.,Esta é a transformação que aconteceu.
TED,pt,"I was very, very fortunate a couple of years later to have met Zackie Achmat, the founder of Treatment Action Campaign, an incredible campaigner and activist.","Alguns anos depois, tive muita, muita sorte de conhecer Zackie Achmat, o fundador da Treatment Action Campaign, um incrível ativista e militante.","Eu tive muita, muita sorte uns anos depois por ter conhecido Zackie Achmat, o fundador da Campanha Acção Tratamento, um militante e activista fora de série."
TED,pt,"And if you actually look in their brains, you see that they're flooded with these neurotransmitters that are really good at inducing learning and plasticity, and the inhibitory parts haven't come on yet.","E se você realmente observar o cérebro deles, verá que eles estão inundados com esses neurotransmissores que são realmente bons em induzir aprendizado e plasticidade, e as partes inibitórias ainda não surgiram.","Se observarmos os seus cérebros, vemos que estão repletos de neurotransmissores muito bons a estimular a aprendizagem e a plasticidade, e que os mecanismos inibidores ainda não se desenvolveram."
TED,pt,Many countries that you represent and where I come from struggle with the cost of healthcare.,Muitos países que você representa e de onde eu venho enfrentam dificuldades com o custo da assistência médica.,Muitos dos países que vocês representam e de onde eu venho estão a debater-se com o custo dos cuidados de saúde.
TED,pt,"They were all working for me, to make a mouse for me.","Estavam todos trabalhando para mim, para fazer um rato para mim.","Todos eles estavam a trabalhar para mim, para me fazer um mouse."
TED,pt,"And since then, the European Union is going to be creating central registers at a national level of who really owns and controls companies across Europe.","E, desde então, a União Europeia criará registros centrais em nível nacional de quem realmente possui e controla empresas em toda a Europa.","Desde então, a União Europeia vai criar registos centrais a nível nacional de quem realmente possui e controla empresas por toda a Europa."
TED,pt,So they're bad at getting rid of all the interesting things that could tell them something and just looking at the thing that's important.,Então eles são ruins em se livrar de todas as coisas interessantes que poderiam lhes dizer algo e apenas olhar para o que é importante.,Eles são maus a livrarem-se de tudo o que os rodeia e a focarem-se apenas no que é importante.
TED,pt,"Now living in Europe, he can choose to go to Germany that has a well-reputed healthcare system.","Agora morando na Europa, ele pode escolher ir para a Alemanha, que tem um sistema de saúde de boa reputação.","Como mora na Europa, ele pode optar por ir para a Alemanha que tem um sistema de cuidados de saúde com uma boa reputação."
TED,pt,And what Bayes showed was a mathematical way that you could do that.,E o que Bayes mostrou foi uma maneira matemática de fazer isso.,E o que Bayes demonstrou foi um método matemático que permite fazer isso
TED,pt,You find a sheep. You kill it. You get the fat out of it.,Você encontra uma ovelha. Você a mata. Você tira a gordura dela.,Encontram uma ovelha. Matam-na. Tiram-lhe a gordura.
TED,pt,"You take a stain, like acridine orange or a fluorescent stain or Giemsa, and a microscope, and you look at them.","Você pega uma coloração, como laranja de acridina, uma coloração fluorescente ou Giemsa, e um microscópio, e os observa.","Escolhemos um corante, como o laranja de acridina ou um corante fluorescente, ou o Giemsa, e um microscópio, e conseguimos vê-los."
TED,pt,One is an Acheulean hand axe from half a million years ago of the kind made by Homo erectus.,"Um deles é um machado de mão acheuliano de meio milhão de anos atrás, do tipo feito pelo Homo erectus.",Um é um machado acheulense usado há meio milhão de anos do tipo feito pelo Homo erectus.
TED,pt,"Even more remarkably though, the fact that 15 month-olds didn't do this suggests that these 18 month-olds had learned this deep, profound fact about human nature in the three months from when they were 15 months old.","Ainda mais notável, porém, é que o fato de crianças de 15 meses não terem feito isso sugere que essas crianças de 18 meses aprenderam esse fato profundo sobre a natureza humana nos três meses desde que tinham 15 meses de idade.","Mas mais impressionante, o facto de os bebés de 15 meses não terem feito isto indica que os bebés de 18 meses aprenderam esta verdade profunda sobre a natureza humana nos três meses que passaram depois de fazerem 15 meses."
TED,pt,We have fewer spousal or partner job relocations.,Temos menos mudanças de emprego de cônjuges ou parceiros.,Temos menos deslocações para acompanhar os cônjuges.
TED,pt,"Once a year, they publish the league table: who's best, who's at the bottom?","Uma vez por ano, eles publicam a tabela da liga: quem é o melhor, quem está no final?","Uma vez por ano, publicavam a tabela classificativa quem está em primeiro lugar, quem está em último?"
TED,pt,"It's not written by me. It's written by Amy and the other students in the class. As a consequence, this science paper begins, """" Once upon a time... """" (Laughter) The results section, it says: """" Training phase, the puzzle... duh duh duuuuuhhh. """" Right? (Laughter) And the methods, it says, """" Then we put the bees into the fridge (and made bee pie), """" smiley face. Right? (Laughter) This is a science paper. We're going to try to get it published.","Não foi escrito por mim. Foi escrito por Amy e os outros alunos da classe. Como consequência, este artigo científico começa, &quot;&quot; Era uma vez... &quot;&quot; (Risos) A seção de resultados, diz: &quot;&quot; Fase de treinamento, o quebra-cabeça... duh duh duuuuuhhh. &quot;&quot; Certo? (Risos) E os métodos, diz, &quot;&quot; Então colocamos as abelhas na geladeira (e fizemos torta de abelha), &quot;&quot; carinha sorridente. Certo? (Risos) Este é um artigo científico. Vamos tentar publicá-lo.","Não foi escrito por mim. Foi escrito pela Amy e pelos outros alunos da turma. Como consequência, este artigo começa por """" Era uma vez... """" (Risos) Na parte dos resultados, diz: """" Fase de treino, o puzzle... tam, taram, tam """" (Risos) E nos métodos diz: """" Depois colocámos as abelhas """" no frigorífico e fizemos tarte de abelhas """", um smile (sorriso) Certo? (Risos) É um artigo científico. Vamos tentar publicá-lo."
TED,pt,This is Reverend Bayes's notebook.,Este é o caderno do Reverendo Bayes.,Este é o caderno de apontamentos do Reverendo Bayes.
TED,pt,"And that's perhaps because some prominent US people just haven't figured in this exposé, in this scandal.","E isso talvez aconteça porque algumas pessoas importantes dos EUA simplesmente não participaram dessa exposição, desse escândalo.","Isso deve-se talvez ao facto de as pessoas importantes dos EUA não terem figurado nesta divulgação, neste escândalo."
TED,pt,"Some of them are driven to suicide, OK?","Alguns deles são levados ao suicídio, certo?",Alguns deles tentam o suicídio.
TED,ro,(Noise) But they react to foreground sounds. You'll hear that in a second.,(Zgomot) Dar reacţionează la sunetele din prim plan. Vei auzi asta într-o secundă.,"(Zgomot) Dar reacționează la sunete proeminente. Așteptați o secundă, să vedeți."
TED,ro,They were a highly cooperative species.,Erau o specie foarte cooperantă.,Erau o specie foarte înclinată spre cooperare.
TED,ro,"And to me, if you really want to rediscover wonder, you need to step outside of that tiny, terrified space of rightness and look around at each other and look out at the vastness and complexity and mystery of the universe and be able to say, """" Wow, I don't know.","Și pentru mine, dacă vrei cu adevărat să redescoperi minunea, trebuie să ieși din acel spațiu minuscul și îngrozit al dreptății și să te uiți unul la altul și să privești la vastitatea și complexitatea și misterul universului și să fii capabil să spui: &quot;&quot; Uau, nu știu.","Iar pentru mine, dacă vrei cu adevărat să redescoperi uimirea, trebuie să ieşi din acel spaţiu mărunt, terifiant al dreptăţii și să te uiţi la cei din jur, să te uiţi la întinderea, complexitatea şi misterul universului şi să poţi spune """" Wow, nu ştiu."
TED,ro,"And on the left side, you'll see the processed video where the camera has made him invisible.","Și în partea stângă, vei vedea videoclipul procesat în care camera l-a făcut invizibil.","Iar în partea stângă, veți putea vedea videoclipul procesat în care camera l-a făcut invizibil."
TED,ro,I am for chocolate donuts.,Sunt pentru gogoși de ciocolată.,Sau pentru o gogoaşă cu ciocolată.
TED,ro,Why is it it came up?,De ce a apărut?,De ce a apărut?
TED,ro,Heart-healthy dinner is a very important part of restorative seafood.,Cina sănătoasă pentru inimă este o parte foarte importantă a fructelor de mare restauratoare.,Masa sănătoasă pentru inimă e o parte foarte importantă a restaurării produselor mării.
TED,ro,JA: So this is a sample of what we do sort of every day.,"JA: Deci, acesta este o mostră a ceea ce facem în fiecare zi.",JA: Este o mostră din ceea ce facem cam în fiecare zi.
TED,ro,"So as we are facing all the multiple crises in our world at the moment, what is good for us on a personal level, what's going to bring more joy, gratitude, effectiveness in our lives and be the best for our own careers is also what is best for the world.","Așadar, deoarece ne confruntăm cu toate crizele multiple din lumea noastră în acest moment, ceea ce este bun pentru noi la nivel personal, ceea ce va aduce mai multă bucurie, recunoștință, eficiență în viața noastră și să fim cei mai buni pentru propriile noastre cariere este, de asemenea, ceea ce este mai bun pentru lume.","Aşa că pe măsură ce ne confruntăm cu crize multiple în lumea noastră de acum, ce e bine pentru noi la nivel personal, ce ne va aduce mai multă bucurie, recunoştinţă, eficacitate în vieţile noastre şi ar fi perfect pentru carierele noastre e de asemenea cel mai bine pentru lume."
TED,ro,"Open the plan up, and, in one click, jump.","Deschide planul și, cu un singur clic, sari.","Deschide planul, și, cu un singur click, intră."
TED,ro,We saw all kinds of donated equipment.,Am văzut tot felul de echipamente donate.,Am văzut echipament donat de toate genurile.
