Dataset,Language,Source Sentence,Translation,Reference Sentence
Europarl,it,"Mrs Müller, we shall see what music accompanies the Council's reply!","La signora Müller, vedremo quale musica accompagna la risposta del Consiglio!","Onorevole Müller, sentiremo con quale musica risponderà il Consiglio al suo intervento!"
Europarl,it,Now we have to recognize that the Union - I am thinking mostly of the Council even though in this respect the Irish presidency largely escapes this criticism - but in general the Union and in particular the Council have not always shown a clear willingness to defend human rights when the Union has been faced with a concrete situation.,"Ora dobbiamo riconoscere che l'Unione - penso soprattutto al Consiglio, anche se in questo senso la presidenza irlandese scapa in gran parte di questa critica - ma in generale l'Unione e in particolare il Consiglio non hanno sempre mostrato una chiara volontà di difendere i diritti umani quando l'Unione è affrontata una situazione concreta.","Orbene, è giocoforza constatare che l'Unione - penso soprattutto al Consiglio, anche se, su questo piano, la presidenza irlandese sfugge ampiamente a questa critica - ma in modo generale, l'Unione e in particolare il Consiglio, non hanno ancora manifestato una volontà chiara di difendere i diritti dell'uomo quando l'Unione si trova di fronte ad una situazione concreta."
Europarl,it,We must not criminalise the captain. This is important.,"Non dobbiamo criminalizzare il capitano, questo è importante.",Si tratta di un punto molto importante: quest'uomo si trova ancora agli arresti domiciliari e deve presentarsi ogni giorno alla polizia.
Europarl,it,"On the other hand, the right for spouses or life partners to legally set up a company is just as vital.","D'altra parte, il diritto dei coniugi o dei partner di vita di istituire legalmente una società è altrettanto vitale.",Altrettanto fondamentale è il diritto dei coniugi coadiuvanti o dei partner riconosciuti a istituire legittimamente un'azienda.
Europarl,it,Why should that be?,Perché dovrebbe essere così?,Perché mai?
Europarl,it,"This is a huge legislative package which has raised our status once again, for example, as a legislator on the world stage, and in putting us in a position to compete once more with the United States.","Questo è un enorme pacchetto legislativo che ha nuovamente sollevato il nostro status, ad esempio, come legislatore sul palco mondiale, e che ci mette in una posizione di competere ancora una volta con gli Stati Uniti.","Si tratta di un enorme pacchetto legislativo che ha nuovamente elevato il nostro di legislatori, ad esempio, a livello mondiale, e che ci ha messo in grado di competere ancora una volta con gli Stati Uniti."
Europarl,it,"As shown by the votes of the Committee on Budgetary Control, the reports by Mrs Rühle and Mrs Stauner are heading in this direction.","Come dimostrato dai voti del Comitato per il controllo di bilancio, le relazioni della sig. Rühle e della sig. Stauner stanno andando in questa direzione.","Come si evince dai voti espressi in seno alla commissione per il controllo dei bilanci, le relazioni delle onorevoli Rühle e Stauner vanno, crediamo, in questa direzione."
Europarl,it,"The intention is, therefore, to enforce hygiene rules at all stages, from the farm to the table.","L’intenzione è quindi di applicare le regole di igiene in tutte le fasi, dalla fattoria al tavolo.","L’intenzione è quindi l’applicazione delle norme in materia di igiene in tutte le fasi, dalla produzione al consumo."
Europarl,it,"I think it is important to understand, however, the perspective of my committee.","Tuttavia, penso che sia importante capire la prospettiva del mio comitato.","Tuttavia, ritengo sia importante capire il punto di vista della mia commissione."
Europarl,it,"The reason I want to remind you of these two figures and these two concepts is because it is most important to highlight the difficulties we find ourselves in today, as my colleagues have done.","Il motivo per cui voglio ricordare queste due figure e questi due concetti è perché è più importante evidenziare le difficoltà che ci troviamo oggi, come hanno fatto i miei colleghi.","Il motivo che mi ha spinta a ricordare queste due cifre e queste due nozioni è la necessità di insistere principalmente sulle difficoltà attuali, come hanno fatto i miei colleghi."
Europarl,it,Yes - we need the European Union precisely for such matters.,"Sì, abbiamo bisogno dell’Unione europea proprio per questioni.","Sì, abbiamo bisogno dell'Unione europea proprio per questioni come questa."
Europarl,it,The Colom report shows the necessity for the Council and Parliament to get an interinstitutional agreement and an agreement on a financial perspective.,La relazione Colom mostra la necessità che il Consiglio e il Parlamento raggiungino un accordo interistituzionale e un accordo su una prospettiva finanziaria.,"La relazione dell'onorevole Colom sottolinea l'esigenza di un accordo interistituzionale da parte del Consiglio e del Parlamento europeo, in particolare un accordo sulle prospettive finanziarie."
Europarl,it,"Thank you very much, Commissioner Vitorino.","Grazie molto, commissario Vitorino.","La ringrazio, Commissario Vitorino."
Europarl,it,This debate should go in a different direction and come from a different committee.,Questo dibattito dovrebbe andare in una direzione diversa e provenire da un comitato diverso.,La presente discussione dovrebbe andare in una direzione diversa e provenire da una commissione diversa.
Europarl,lv,I have to deplore a few mistakes in the printing of the text.,Es atvainojos par dažām kļūdām tekstā.,Man ir jānorāda uz dažām kļūdām drukātajā tekstā.
Europarl,lv,"On the labour markets, for example, activation policies can be very helpful.","Piemēram, darba tirgū aktivēšanas politika var būt ļoti noderīga.","Piemēram, attiecībā uz darba tirgiem aktivizēšanas politika var būt ļoti noderīga."
Europarl,lv,Illegal phone tapping has become prosecutors' investigation method of choice.,Nelegāls telefona klāsts ir kļuvusi par prokuratūras izmeklēšanas izvēles metodi.,Nelegāla pieslēgšanās telefona sarunām ir kļuvusi par prokuroru izmantoto izmeklēšanas metodi.
Europarl,lv,The market is not working.,Tirgus nav darbojas.,Tirgus nedarbojas.
Europarl,lv,"Gangs of soldiers are regularly involved in attacks, robbery and rape.","Krievijas karavīri regulāri ir iesaistījušies uzbrukumi, ļaudis un vardarbība.","Karavīru bandas ir regulāri iesaistītas uzbrukumos, laupīšanā un izvarošanā."
Europarl,lv,"For precisely this reason we regard as hypocritical the alleged concerns over the rise of far-right and paramilitary organisations in Europe, and we reject every attempt to equate the class struggle, the struggles of the workers' and popular movement and communist ideology with extremist ideologies, as an unacceptable attempt to instil fear in people.","Tieši tāpēc mēs uzskatu, ka apgalvojumi par ārkārtas un par militāro organizāciju izaugsmi Eiropā ir hipokritiski, un mēs noraidām jebkādu mēģinājumu līdzsvarot klases cīņu, darba un tautas kustības cīņu un komunistiskās ideoloģijas ar ekstremistiem ideoloģijām, kā nepieņemamu mēģinājumu iedvesmot bailes cilvēkiem.","Tieši šī iemesla dēļ mēs uzskatām, ka paustās bažas par galēji labēju un parlamentāru organizāciju pieaugumu Eiropā ir liekulīgas, un mēs noraidām visus mēģinājumus pielīdzināt šķiru cīņu, strādnieku un tautas kustības cīņu un komunisma ideoloģiju ekstrēmām ideoloģijām kā nepieņemamu mēģinājumu iedzīt cilvēkiem bailes."
Europarl,lv,I support all of this.,Es atbalstīju visu to.,Es to visu atbalstu.
Europarl,lv,When will people be told the truth?,Kad cilvēki sacīs patiesību?,Kad cilvēkiem teiks taisnību?
Europarl,lv,"As for the financial aspect, I called for the initial proposal to be refocused.","Attiecībā uz finanšu aspektiem, es pieprasīju, lai sāktu iesniegtos priekšlikumus.","Runājot par finansiālo aspektu, es tomēr aicināju pievērst lielāku vērību sākotnējam priekšlikumam."
Europarl,lv,So we ask the Commission to send a clear message and take clear steps.,Tāpēc mēs lūdzam Komisiju sūtīt skaidru ziņojumu un veikt skaidrus soļus.,Tāpēc mēs lūdzam Komisiju sūtīt Baltkrievijai skaidru vēsti un spert skaidrus soļus.
Europarl,lv,"An important element is that, in third states that prohibit encryption, special rules apply: electronic transfer of data between consulates or between an external service provider and the Member State would be banned, and Member States would have to ensure that the electronic data is transferred physically in fully encrypted form on a CD which has special conditions attached to it.","Svarīgs elements ir tas, ka trešajā valstī, kas aizliedz šifrēšanu, piemēro īpašie noteikumi: elektroniskā datu pārsūtīšana starp konsulātiem vai starp ārējo pakalpojumu sniedzēju un dalībvalstīm būtu aizliegta, un dalībvalstīm būtu jānodrošina, lai elektroniskie dati fiziski pārsūtīti pilnībā šifrētajā formā uz CD, kurā ir pievienoti īpaši nosacījumi.","Svarīgs elements ir tas, ka trešajās valstīs, kur ir aizliegta šifrēšana, tiek piemēroti īpaši noteikumi: elektroniska datu pārraidīšana starp konsulātiem vai starp ārējo pakalpojumu sniedzēju un dalībvalsti būtu aizliegta un dalībvalstij būtu jānodrošina elektronisko datu fiziska pārraidīšana pilnīgi šifrētā veidā kompaktdiskā, kam ir īpaši nosacījumi."
Europarl,lv,"Amendment 1 stems from an error in the German translation, since what Mr Graefe zu Baringdorf is proposing is exactly what I proposed but, as I said, the German translation of my recital is inadequate.","1. pielikums izriet no vāciešu tulkojuma kļūdas, jo to, ko J. Graefe zu Baringdorf ierosina, ir tieši tas, ko es ierosinu, bet, kā es teicu, manas recitācijas vāciešu tulkojums ir nepietiekams.","Grozījums Nr. 1 ir radies tulkojuma kļūdas dēļ, kas ieviesusies vācu valodas versijā, jo Graefe zu Baringdorf kunga piedāvājums ir tieši tas, ko ierosināju arī es, bet, kā jau teicu, manis rakstītā apsvēruma tulkojums vācu valodā ir neadekvāts."
Europarl,lv,Globalisation is the mainspring of democracy and prosperity for underdeveloped countries.,Globalizācija ir demokrātija un labklājība mazāk attīstītajām valstīm.,Neattīstītajām valstīm globalizācija ir demokrātijas un labklājības virzītājspēks.
Europarl,lv,"I also welcome the planned incentives for eco-innovations but, in my opinion, a critical issue remains: the decision on emissions from so-called completed vehicles, meaning those built in a number of stages.","Es arī apmierinu plānotās iniciatīvas ekoloģijas inovācijām, bet manuprāt, joprojām joprojām ir kritiska problēma: lēmums par tā saukto pabeigto transportlīdzekļu emisijām, kas nozīmē, ka tie, kas izgatavoti vairākos posmos.","Es arī atzinīgi vērtēju plānotos stimulus ekojauninājumiem, taču, manuprāt, kritiski svarīgs jautājums joprojām ir šis: lēmums par emisijām no tā sauktajiem pabeigtajiem transportlīdzekļiem, ar to domājot transportlīdzekļus, ko būvē vairākos posmos."
Europarl,lv,"Mr President, among the projects that the EU has encouraged is the single electricity market on the island of Ireland.","Eiropas Komisijas priekšsēdētājs, viens no projektiem, ko ES ir atbalstījusi, ir vienīgais elektrības tirgus Īrijas salā.","Priekšsēdētāja kungs! To projektu starpā, ko atbalstījusi ES, ir vienotais elektroenerģijas tirgus Īrijas salā."
Europarl,lv,"(PL) Mr President, I think that this is a unique coincidence, because I am going to speak about the very same topic.","(PL) Priekšsēdētājs, es domāju, ka tas ir unikāls notikums, jo es runāju par to pašu jautājumu.","(PL) Priekšsēdētāja kungs, es uzskatu, ka šī ir unikāla sagadīšanās, jo es vēlos runāt par to pašu tēmu."
Europarl,lv,"I hope, too, that a new form of cooperation will also develop at last between officials and clients.","Es ceru, ka galu galā tiks attīstīta arī jauna sadarbības forma starp oficiāliem un klientiem.","Es ceru, ka attīstīsies jauns sadarbības veids, vismaz starp amatpersonām un klientiem."
Europarl,lv,"Mauritania is a poor country that is highly dependent on the sector, so keeping the agreement with the European Union could be beneficial to both signatories.","Mauritānija ir nabadzīga valsts, kas ir ļoti atkarīga no sektora, tāpēc vienošanās ar Eiropas Savienību varētu būt noderīga abiem parakstītajām valstīm.","Mauritānija ir nabadzīga valsts, kura ir ļoti atkarīga no šīs nozares, tāpēc nolīguma saglabāšana ar Eiropas Savienību varētu dot labumu abiem parakstītājiem."
Europarl,lv,"Presently, the focus seems to be on near-term, fast-start finance, but we also need long-term commitments.","Pašlaik, šķiet, ir vērts vērsties uz īstermiņa, ātri sākotnējo finansējumu, bet mums ir nepieciešams arī ilgtermiņa saistības.","Patlaban galvenā uzmanība tiek pievērsta īstermiņa, drīzam finansējumam, tomēr saistībām jābūt arī attiecībā uz ilgtermiņu."
Europarl,lv,"Secondly, we have greater clarity surrounding the CE mark but I agree with Mrs McCarthy and Mrs Gebhardt that we need to work on a real safety label in the future.","Otrkārt, mums ir lielāka skaidrība ap CE marķējumu, bet es piekrītu, ka nākotnē mums ir nepieciešams strādāt par reālu drošības marķējumu.","Turklāt mums ir lielāka skaidrība attiecībā uz CE marķējumu, bet es piekrītu A. McCarthy un E. Gebhardt, ka turpmāk mums ir jāstrādā pie reāla drošības marķējuma."
Europarl,lt,"But I do not support the use of simplified procedure in the future and I think it would be a good idea for us to have a hearing on the Slot Allocation Directive, perhaps in the autumn or winter when we come back.","Bet aš nepritaria supaprastintos procedūros naudojimui ateityje ir manau, kad būtų gera idėja mums turėti klausymą apie lošimų paskirstymo direktyvą, ypač rudenį ar žiemą, kai grįšime.","Bet aš nepritariu, kad supaprastinta procedūra būtų taikoma ateityje ir manau, kad būtų gera mintis dėl laiko tarpsnių paskirstymo direktyvos surengti posėdį galbūt rudenį ar žiemą, kai sugrįšime atgal."
Europarl,lt,It is indeed the case that the Council's compromise refers to potential flexibility at the level of the social partners and collective agreements.,Iš tiesų Tarybos kompromisas reiškia galimą lankstumą socialinių partnerių ir kolektyvinių susitarimų lygmeniu.,Tarybos kompromise iš tiesų kalbama apie galimą lankstumą socialinių partnerių ir kolektyvinių susitarimų lygmeniu.
Europarl,lt,"I would like to take this opportunity to welcome the Executive Committee of the German War Graves Commission (Volksbund Deutsche Kriegsgräberfürsorge) from Baden-Württemberg under its chair, Mr Nothelfer.","Norėčiau pasinaudoti šia proga pasveikinti Vokietijos karo kapų komisijos (Volksbund Deutsche Kriegsgräberfürsorge) vykdomąjį komitetą iš Baden-Württembergas, kurio pirmininkauja P. Nothelfer.",Norėčiau pasinaudoti šia proga ir pasveikinti Vykdomojo komiteto Vokietijos karių kapų priežiūros susivienijimo komisiją (vok. Volksbund Deutsche Kriegsgräberfürsorge) iš Badeno Viurtembergo ir jos pirmininką N. Nothelferį.
Europarl,lt,"(RO) Prior to Romania's accession to the European Union, there were many voices in this Parliament claiming that the Roma people are discriminated against in Romania.","(RO) Prieš Rumunijos įstojimą į Europos Sąjungą šiame parlamente buvo daug balsų, kurie teigė, kad Rumunijoje romai yra diskriminuojami.","(RO) Iki Rumunijos įstojimo į Europos Sąjungą šiame Parlamente daug kas sakė, kad Rumunijoje diskriminuojami romai."
Europarl,lt,"The steps needed to ensure safe food have much in common with the steps needed for a more efficient fight against climate change, improved development aid, the development of other commercial structures, greater transparency on the commodity markets and measures against speculation.","Žingsniai, kurių reikia užtikrinti saugią maistą, turi daug bendro su veiksmingesnių veiksmų kovai su klimato kaita, geresnės vystymosi pagalbos, kitų komercinių struktūrų plėtra, didesnės prekių rinkų skaidrumo ir kovos su spekuliacija priemonių.","Žingsniai, kurių reikia imtis, siekiant užtikrinti saugų maistą, labai panašūs į žingsnius, kurių reikia imtis siekiant užtikrinti veiksmingesnę kovą su klimato kaita, patobulinta parama vystymuisi, kitų komercinių struktūrų plėtra, didesniu skaidrumu prekių rinkoje ir priemonėmis prieš spekuliaciją."
Europarl,lt,"I think, at the very least, a proper time to have this discussion would be when we have the discussion on the budget for the future, meaning after 2013.","Manau, bent jau tinkamas laikas šią diskusiją turėti, kai bus diskusijos apie ateities biudžetą, ty po 2013 m.","Mano manymu, tinkamas laikas šias diskusijas surengti ateis po diskusijų dėl ateities biudžeto, t. y. po 2013 m."
Europarl,lt,"Documents related to decisions that have not yet been taken, or reflecting internal discussions, are not the same as other documents.","Dokumentai, susiję su sprendimais, kurie dar nėra priimti, arba kurie atspindi vidaus diskusijas, nėra tokie pat kaip kiti dokumentai.","Dokumentai, susiję su dar nepriimtais sprendimais, arba atspindintys vidines diskusijas, nėra lygiaverčiai kitiems dokumentams."
Europarl,lt,"In our other amendment, we aim to make it possible to lower the VAT rate on renovation and repair work in order to save energy.","Kitais pakeitimais siekiame, kad būtų galima sumažinti PVM tarifą renovacijos ir remonto darbams, siekiant taupyti energiją.","Kito mūsų pateikto pakeitimo tikslas - sudaryti galimybę PVM lengvatą taikyti pastatų atnaujinimo ir remonto darbams, kuriais siekiama taupyti energiją."
Europarl,lt,"Woman is a great person in our land, and she is dignified, whether she is Jewish, Christian or Muslim, although she probably faced injustice because of men.","Moteris yra puikus žmogus mūsų šalyje, ir ji yra pagerbta, nesvarbu, ar ji yra žydų, krikščionių ar musulmonų, nors ji tikriausiai susiduria su neteisybėmis dėl vyrų.","Moteris yra didis žmogus mūsų žemėje ir ji yra verta pagarbos, ar ji būtų žydė, krikščionar musulmonė, nors ji, galbūt, patyrneteisybę dėl vyro."
Europarl,lt,"Mr Lamberts, I implore you to keep it brief, let us see if you can enlighten your colleague with your point of view in just thirty seconds, shall we?","Pone Lamberts, prašau jums išlaikyti trumpą, pažiūrėkime, ar galite apšviesti savo kolegą savo požiūriu vos per trisdešimt sekundžių, ar mes?","Pone Ph. Lambertsai, labai prašau kalbėti trumpai, pažiūrėkime, ar galėsite išsakyti kolegai savo nuomonę per trisdešimt sekundžių, bandom?"
Europarl,lt,"Dozens of human lives were lost, hundreds of individuals were injured, thousands of animals were killed, whole villages were burned to the ground and thousands of acres of forests were annihilated.","Prarado dešimtys žmonių gyvybių, buvo sužeisti šimtai žmonių, buvo nužudyti tūkstančiai gyvūnų, visi kaimai buvo sudeginti iki žemės ir sunaikinti tūkstančius hektarų miškų.","Dešimtys žuvusiųjų, šimtai sužeistų, sudegtūkstančiai gyvūnų, ištisi kaimai iki pamatų ir buvo sunaikinta tūkstančiai akrų miškų."
Europarl,lt,I was especially pleased about that.,Aš buvau ypač patenkintas tuo.,Tuo buvau ypač patenkinta.
Europarl,lt,I would also like to say that we do not regard lobbyism as something bad per se.,"Taip pat norėčiau pasakyti, kad mes nepažįstame lobizmo kaip kažką blogo.","Taip pat norėčiau pasakyti, kad nemanome, kad pats lobizmas yra negerai."
Europarl,lt,The Commission expressed this view in the reasoned opinion that was sent to Ireland on 14 November.,"Šią nuomonę Komisija išreiškė pagrįstoje nuomonėje, siunčiamoje Airijai lapkričio 14 dieną.",Šį požiūrį Komisija pateiklapkričio 14 d. Airijai išsiųstoje pagrįstojoje nuomonėje.
Europarl,lt,"When revising expenditure programmes, the Court suggests applying a set of principles to ensure that European added value is likely, that the objectives are clear, that the schemes are as realistic and simple as is reasonably possible, and that accountability is also clear.","Peržiūrėdamas išlaidų programas, Teisingumo Teismas siūlo taikyti principų rinkinį, siekiant užtikrinti, kad Europos pridėtinė vertė būtų tikėtina, kad tikslai būtų aiški, kad sistemos būtų kuo realistinės ir paprastos, ir kad atskaitomybė būtų aiški.","Persvarstę išlaidų programas, Audito Rūmai siūlo taikyti tam tikrus principus siekiant užtikrinti, kad Europos mastu būtų kuriama papildoma nauda, kad tikslai būtų aiškūs, kad programos būtų kuo tikroviškesnės ir paprastesnės, kiek tai pagrįstai įmanoma, ir kad atskaitomybtaip pat būtų aiški."
Europarl,lt,"On the contrary, we should support the reports which propose postponing discharge.","Priešingai, turėtume remti ataskaitas, kuriomis siūloma atidėti atleidimą.","Priešingai, turėtume remti pranešimus, kuriuose siūloma atidėti biudžeto įvykdymo patvirtinimą."
Europarl,lt,"Since social conditions in the various Member States are deteriorating, it is unacceptable for funds to be channelled away from the employment and social inclusion area towards other priorities that have been defined in the meantime, even if it is to the area of microfinance.","Kadangi socialinės sąlygos įvairiose valstybėse narėse blogėja, nepriimtina, kad lėšos būtų nukreiptos nuo užimtumo ir socialinės įtraukties srityje į kitus tuo metu nustatytus prioritetus, net jei tai susiję su mikrofinansų sritimi.","Kadangi socialinės sąlygos įvairiose valstybėse narėse blogėja, nepriimtina, kad lėšos iš užimtumo ir socialinės įtraukties srities būtų nukreipiamos į kitus prioritetus, kurie buvo nustatyti tuo metu, net jei jos nukreipiamos į mikrofinansų sritį."
Europarl,lt,"Madam President, in accordance with the challenge of the EU development cooperation policy for the new Member States, I shall focus on the national strategy for education in Romania.","Pone Pirmininko, atsižvelgiant į ES vystymosi bendradarbiavimo politikos iššūkį naujoms valstybėms narėms, aš sutelksiu dėmesį į nacionalinę švietimo strategiją Rumunijoje.","Ponia pirmininke, remiantis ES plėtros bendradarbiavimo politikos iššūkiais naujoms valstybėms narėms, norėčiau atkreipti dėmesį į nacionalinę Rumunijos švietimo strategiją."
Europarl,lt,It is not enough to just tap at the door; a responsible parliament must stop this undesirable development.,Nepakanka tiesiog paliesti prie durų; atsakingas parlamentas turi sustabdyti šį nepageidaujamą vystymąsi.,"Neužtenka vien tik pabarbenti į duris, atsakingas Parlamentas privalo padaryti galą šiai nepageidaujamai įvykių raidai."
Europarl,lt,The process has taken too long.,Procesas užtruko per ilgai.,Procesas užsitęsper ilgai.
Europarl,pl,"This was a continuous problem, raised time and again with me by my constituents.","Był to nieustannie problem, podnoszony z nami od czasu do czasu przez moich członków.",To był nieustanny problem i moi wyborcy wielokrotnie się z nim do mnie zwracali.
Europarl,pl,"This in turn requires intervention in the market and improved marketing in the sector, improving the first-sale price, increasing pay for work by fishermen, reducing the margins of middlemen and promoting fair distribution of added value throughout the value chain of this sector.","To z kolei wymaga interwencji na rynku i poprawy marketingu w sektorze, poprawy ceny pierwszej sprzedaży, zwiększenia wynagrodzeń rybaków za pracę, zmniejszania marż pośredników i promowania sprawiedliwego dystrybucji wartości dodanej w całym łańcuchu wartości tego sektora.","To z kolei wymaga interwencji na rynku i lepszego marketingu w sektorze, zwiększenia ceny pierwszej sprzedaży, wyższych wynagrodzeń za pracę dla rybaków, zmniejszenia marży pośrednika oraz propagowania uczciwego rozmieszczenia wartości dodanej w całym łańcuchu wartości w danym sektorze."
Europarl,pl,"(DE) Mr President, ladies and gentlemen, once again this very basic question poses itself: are environmental protection, climate protection and financial and industrial policy compatible?","Panie Przewodniczący, panie i panie, znowu zadaje sobie to bardzo podstawowe pytanie: czy ochrona środowiska, ochrona klimatu i polityka finansowa i przemysłowa są zgodne?","(DE) Panie przewodniczący, panie i panowie! Jeszcze raz to podstawowe pytanie nasuwa się samo: czy polityka ochrony środowiska, ochrony klimatu oraz polityka finansowa i przemysłowa są ze sobą zgodne?"
Europarl,pl,"It is a reality that we in Ireland are not comfortable with, but we accept the right of all countries to choose their own energy mix, and the fact that our neighbours utilise nuclear power means that we cannot afford to ignore the issue.","Jest to rzeczywistość, z którą w Irlandii nie jesteśmy zadowoleni, ale zaakceptujemy prawo wszystkich krajów do wyboru własnej mieszanki energetycznej, a fakt, że nasi sąsiedzi korzystają z energii jądrowej, oznacza, że nie możemy sobie pozwolić na ignorowanie problemu.","Rzeczywistością jest również to, że w Irlandii akceptujemy prawo każdego kraju do własnego wyboru kombinacji źródeł energii, choć nie czujemy się z tym komfortowo, a fakt, że nasi sąsiedzi korzystają z energii jądrowej oznacza, że nie możemy tego ignorować."
Europarl,pl,It is unacceptable that energy market inefficiencies are distorting the market to the detriment of businesses and consumers.,"Nie jest do przyjęcia, że nieefektywność rynku energetycznego zakłóca rynek na szkodę przedsiębiorstw i konsumentów.","Niedopuszczalne jest, by niewydolność rynku energetycznego powodowała zakłócenia rynku ze szkodą dla przedsiębiorstw i konsumentów."
Europarl,pl,"If in 1970 there were approximately 200 million passengers in the EU-15, in 2000 their number reached approximately 600 million.","Jeśli w 1970 roku w UE 15 było około 200 milionów pasażerów, w 2000 roku ich liczba wyniosła około 600 milionów pasażerów.","O ile w 1970 r. mieliśmy około 200 milionów pasażerów w UE-15, to w 2000 r. liczba ta osiągnęła w przybliżeniu 600 milionów."
Europarl,pl,"'Levels of knowledge of the Treaty suggest public opinion [in Ireland] is more like Nice 1 than Nice 2' - the words of Professor Richard Sinnott, not mine.","""Poziom wiedzy o Traktatu sugeruje, że opinia publiczna [w Irlandii] jest bardziej podobna do Nice 1 niż Nice 2"" - powiedział profesor Richard Sinnott, a nie mój.","""Poziomy wiedzy na temat traktatu wskazują że opinia publiczna [w Irlandii] przywodzi na myśl raczej pierwsze, a nie drugie drugiego referendum w sprawie traktatu nicejskiego” - to słowa profesora Richarda Sinnotta, a nie moje."
Europarl,pl,I think a referendum is the best way forward because it is the most direct form of democracy and it would bring Europe closer to its citizens and their freedom of choice.,"Myślę, że referendum jest najlepszą drogą do przodu, ponieważ jest to najbardziej bezpośrednia forma demokracji i przyniósłaby Europę bliżej swoich obywateli i ich wolności wyboru.","Uważam, że najlepszym wyjściem jest referendum, ponieważ stanowi najbardziej bezpośrednią formę demokracji i zbliży Europę do swoich obywateli, dając im wolność wyboru."
Europarl,pl,"The Penal Code: Article 301 has already been mentioned, that is quite clear.","Zgodnie z art. 301 Kodeksu Karnego już wspomniano, co jest całkiem oczywiste.",Jedną z nich jest kodeks karny: wspomniano już o artykule 301 i w tym względzie nie ma żadnych wątpliwości.
Europarl,pl,"I would like to say to all new Members of the European Parliament that the Minister is a former Member of this House, and so is one of us.","Chciałbym powiedzieć wszystkim nowym posłom Parlamentu Europejskiego, że minister jest byłym członkiem tej Izby, i tak jest jednym z nas.","Wszystkim nowym członkom Parlamentu Europejskiego chciałem powiedzieć, że pani minister to jest była członkini Parlamentu Europejskiego, czyli jedna z naszych koleżanek na tej sali."
Europarl,pl,"We have worked with the European Environment Agency on a report assessing the frequency of disasters in Europe and their impact on humans, the economies and ecosystems.","Współpracujemy z Europejską Agencją Środowiska w sprawie sprawozdania oceniającego częstotliwość katastrof w Europie i ich wpływ na ludzi, gospodarki i ekosystemy.","Wspólnie z Europejską Agencją Środowiska pracowaliśmy nad sprawozdaniem oceniającym częstotliwość występowania katastrof w Europie oraz skutki tych katastrof dla ludzi, gospodarek i ekosystemów."
Europarl,pl,"That is why I was not surprised when, during the exchange of views in the Committee on Civil Liberties, Justice and Home Affairs a few weeks ago, the Commission - although supporting the current proposal - mentioned it would come up with a new proposal at a later stage.","Dlatego nie byłem zaskoczony, gdy kilka tygodni temu podczas wymiany poglądów w Komitetie do spraw wolności obywatelskich, sprawiedliwości i spraw wewnętrznych Komisja – mimo że popiera obecny wniosek – powiedziała, że w późniejszym etapie pojawi się nowy wniosek.","Dlatego nie byłam zaskoczona, kiedy podczas wymiany opinii w Komisji Wolności Obywatelskich, Sprawiedliwości i Spraw Wewnętrznych kilka tygodni temu Komisja - jakkolwiek popierając wniosek w obecnym brzmieniu - wspomniała, że jest skłonna przedłożyć nowy wniosek na późniejszym etapie."
Europarl,pl,We are trying to deal with industrial land and industrial pollution; we are talking about urban development and then about agricultural land and agricultural soils.,"Staramy się radzić sobie z gruntami przemysłowymi i zanieczyszczeniem przemysłowym; mówimy o rozwoju miejskim, a następnie o gruntach rolnych i glebach rolnych.","Próbujemy zajmować się terenami przemysłowymi i zanieczyszczeniami przemysłowymi; mówimy o rozwoju obszarów miejskich, a następnie o gruntach rolnych i glebach uprawnych."
Europarl,pl,There is no silver bullet here.,Nie ma tutaj srebrnych kulek.,Nie ma tu cudownego panaceum.
Europarl,pl,I would also urge Parliament to consider very strong support for the common agricultural policy in the very important debates that are coming up.,"Wzywam również Parlament do rozważenia bardzo silnego wsparcia wspólnej polityki rolnej w bardzo ważnych debatach, które nadchodzą.","Nakłaniam też Parlament, by rozważył mocne poparcie dla wspólnej polityki rolnej w nadchodzących ważnych debatach."
Europarl,pl,"I deem this to be very serious and would ask Members to consider the fact that, while many might not fully understand the science of this, if we do not accept the Socialist amendment and accept the PPE amendment, it means that we are going against the advice of scientists and are creating two total allowable catch areas within a single stock.","Uważam to za bardzo poważne i poprosiłbym członków, aby wzięli pod uwagę fakt, że chociaż wielu może nie w pełni zrozumieć nauki o tym, jeśli nie zaakceptujemy poprawki socjalistycznej i zaakceptujemy poprawki PPE, oznacza to, że idziemy przeciwko radzie naukowców i tworzymy dwa całkowicie dopuszczalne obszary połowowe w jednym magazynie.","Uważam to za bardzo ważne i mimo że wielu z posłów może nie w pełni rozumieć uzasadnienie naukowe, to proszę wziąć pod uwagę, że jeśli nie przyjmiemy poprawki Socjalistów, a przyjmiemy poprawkę PPE, to postąpimy wbrew opinii naukowców i utworzymy dwa obszary całkowitych dopuszczalnych połowów dla jednego stada."
Europarl,pl,"These priorities are reflected in the shifts between the various headings of the Multiannual Financial Framework, and can also be seen in the financing of the European Economic Recovery Plan, which rightly puts a heavy emphasis on new technology.","Priorytety te odzwierciedlają się w zmianach między różnymi tytułami wieloletnich ram finansowych, a także można zaobserwować w finansowaniu europejskiego planu odzyskiwania gospodarczego, który słusznie stawia silny nacisk na nowe technologie.","Priorytety te daje się dostrzec w przesunięciach między poszczególnymi działami wieloletnich ram finansowych, jak też w finansowaniu europejskiego planu naprawy gospodarczej, który słusznie kładzie wielki nacisk na nowe technologie."
